	datetime	hour	sleep_minutes	last_mothermilk	last_mothermilk_before	last_milk	last_milk_before	last_small_before	last_big_before
58	2020-11-08 06:50:00	6	40.0	15.0	15.0	120.0	2085.0	420.0	420.0
59	2020-11-08 08:10:00	8	65.0	30.0	40.0	120.0	2165.0	40.0	500.0
60	2020-11-08 12:00:00	12	30.0	10.0	125.0	120.0	2395.0	165.0	730.0
61	2020-11-08 12:40:00	12	40.0	10.0	165.0	120.0	2435.0	205.0	770.0
62	2020-11-08 13:30:00	13	5.0	10.0	215.0	120.0	2485.0	255.0	820.0
63	2020-11-08 15:25:00	15	55.0	6.0	85.0	120.0	2600.0	75.0	935.0
64	2020-11-08 20:40:00	20	30.0	21.0	20.0	120.0	70.0	55.0	55.0
65	2020-11-09 01:00:00	1	170.0	74.0	30.0	120.0	330.0	230.0	230.0
66	2020-11-09 04:05:00	4	90.0	38.0	15.0	120.0	515.0	415.0	415.0
67	2020-11-09 06:35:00	6	105.0	56.0	60.0	120.0	665.0	565.0	565.0
68	2020-11-09 09:55:00	9	110.0	12.0	55.0	120.0	865.0	35.0	35.0
69	2020-11-09 13:40:00	13	50.0	7.0	20.0	120.0	1090.0	10.0	260.0
70	2020-11-09 20:05:00	20	15.0	34.0	35.0	120.0	35.0	45.0	645.0
71	2020-11-09 20:35:00	20	35.0	17.0	15.0	120.0	65.0	75.0	675.0
72	2020-11-09 21:30:00	21	10.0	17.0	20.0	120.0	120.0	130.0	730.0
73	2020-11-09 21:55:00	21	100.0	17.0	45.0	120.0	145.0	15.0	755.0
74	2020-11-10 00:10:00	0	90.0	386.0	30.0	120.0	280.0	30.0	30.0
75	2020-11-10 02:20:00	2	125.0	30.0	30.0	120.0	410.0	40.0	160.0
76	2020-11-10 04:45:00	4	30.0	20.0	20.0	120.0	555.0	185.0	305.0
77	2020-11-10 05:30:00	5	50.0	15.0	15.0	120.0	600.0	230.0	350.0
78	2020-11-10 09:05:00	9	10.0	25.0	25.0	120.0	815.0	55.0	565.0
79	2020-11-10 09:20:00	9	150.0	10.0	10.0	120.0	830.0	70.0	580.0
80	2020-11-10 13:30:00	13	50.0	11.0	90.0	120.0	1080.0	95.0	830.0
81	2020-11-10 14:50:00	14	70.0	33.0	30.0	120.0	1160.0	175.0	910.0
82	2020-11-10 17:50:00	17	30.0	14.0	35.0	120.0	1340.0	100.0	1090.0
83	2020-11-10 21:15:00	21	10.0	25.0	25.0	90.0	90.0	35.0	35.0
84	2020-11-10 22:00:00	22	30.0	20.0	20.0	90.0	135.0	80.0	80.0
85	2020-11-10 23:30:00	23	60.0	250.0	0.0	90.0	225.0	0.0	0.0
86	2020-11-11 01:00:00	1	280.0	30.0	30.0	90.0	315.0	90.0	90.0
87	2020-11-11 06:10:00	6	70.0	30.0	30.0	90.0	625.0	400.0	400.0
88	2020-11-11 10:00:00	10	35.0	111.0	90.0	90.0	855.0	130.0	130.0
89	2020-11-11 13:00:00	13	25.0	26.0	25.0	90.0	1035.0	45.0	310.0
90	2020-11-11 15:20:00	15	40.0	26.0	165.0	90.0	1175.0	10.0	450.0
91	2020-11-11 18:00:00	18	20.0	25.0	110.0	90.0	1335.0	55.0	55.0
92	2020-11-11 20:20:00	20	30.0	28.0	25.0	120.0	50.0	25.0	25.0
93	2020-11-11 21:25:00	21	15.0	20.0	20.0	120.0	115.0	90.0	90.0
94	2020-11-11 22:50:00	22	115.0	334.0	0.0	120.0	200.0	0.0	0.0
95	2020-11-12 00:55:00	0	10.0	334.0	125.0	120.0	325.0	125.0	125.0
96	2020-11-12 01:20:00	1	15.0	334.0	150.0	120.0	350.0	150.0	150.0
97	2020-11-12 02:30:00	2	175.0	228.0	55.0	120.0	420.0	50.0	220.0
98	2020-11-12 07:05:00	7	95.0	101.0	100.0	120.0	695.0	325.0	495.0
99	2020-11-12 11:05:00	11	30.0	19.0	90.0	120.0	935.0	140.0	140.0
100	2020-11-12 13:35:00	13	40.0	9.0	90.0	120.0	1085.0	65.0	290.0
101	2020-11-12 16:30:00	16	80.0	57.0	15.0	120.0	1260.0	85.0	85.0
102	2020-11-12 21:25:00	21	190.0	463.0	0.0	120.0	105.0	0.0	0.0
103	2020-11-13 02:30:00	2	90.0	109.0	110.0	120.0	410.0	110.0	305.0
104	2020-11-13 04:30:00	4	180.0	30.0	30.0	120.0	530.0	230.0	425.0
105	2020-11-13 07:40:00	7	50.0	10.0	10.0	120.0	720.0	420.0	615.0
106	2020-11-13 10:20:00	10	30.0	59.0	25.0	120.0	880.0	55.0	55.0
107	2020-11-13 12:40:00	12	30.0	59.0	165.0	120.0	1020.0	75.0	195.0
108	2020-11-13 14:00:00	14	130.0	14.0	40.0	120.0	1100.0	45.0	275.0
109	2020-11-13 19:00:00	19	20.0	25.0	155.0	120.0	1400.0	30.0	575.0
110	2020-11-13 21:45:00	21	80.0	25.0	20.0	150.0	80.0	90.0	740.0
111	2020-11-13 23:25:00	23	65.0	318.0	0.0	150.0	180.0	0.0	0.0
112	2020-11-14 00:45:00	0	150.0	318.0	80.0	150.0	260.0	15.0	80.0
113	2020-11-14 03:45:00	3	155.0	30.0	30.0	150.0	440.0	195.0	260.0
114	2020-11-14 07:00:00	7	95.0	32.0	40.0	150.0	635.0	390.0	455.0
115	2020-11-14 10:25:00	10	125.0	12.0	50.0	150.0	840.0	110.0	660.0
116	2020-11-14 14:35:00	14	100.0	11.0	70.0	150.0	1090.0	85.0	85.0
117	2020-11-14 17:50:00	17	25.0	7.0	75.0	150.0	1285.0	10.0	280.0
118	2020-11-14 21:40:00	21	25.0	32.0	30.0	120.0	100.0	55.0	55.0
119	2020-11-14 22:40:00	22	270.0	202.0	0.0	120.0	160.0	0.0	0.0
120	2020-11-15 04:25:00	4	90.0	72.0	75.0	120.0	505.0	345.0	345.0
121	2020-11-15 06:50:00	6	130.0	55.0	55.0	120.0	650.0	490.0	490.0
122	2020-11-15 11:30:00	11	100.0	10.0	85.0	120.0	930.0	150.0	770.0
123	2020-11-15 15:00:00	15	30.0	13.0	90.0	120.0	1140.0	90.0	980.0
124	2020-11-15 18:25:00	18	15.0	10.0	20.0	120.0	1345.0	65.0	65.0
125	2020-11-15 20:40:00	20	10.0	36.0	35.0	120.0	45.0	55.0	200.0
126	2020-11-15 21:00:00	21	125.0	11.0	10.0	120.0	65.0	75.0	220.0
127	2020-11-16 00:40:00	0	190.0	17.0	15.0	120.0	285.0	95.0	95.0
128	2020-11-16 04:20:00	4	30.0	30.0	30.0	120.0	505.0	315.0	315.0
129	2020-11-16 05:20:00	5	135.0	30.0	30.0	120.0	565.0	30.0	375.0
130	2020-11-16 09:55:00	9	70.0	10.0	55.0	120.0	840.0	40.0	115.0
131	2020-11-16 12:55:00	12	85.0	16.0	105.0	120.0	1020.0	15.0	295.0
132	2020-11-16 16:30:00	16	30.0	17.0	125.0	120.0	1235.0	15.0	510.0
133	2020-11-16 19:45:00	19	30.0	10.0	10.0	120.0	15.0	105.0	55.0
134	2020-11-16 20:35:00	20	5.0	7.0	10.0	120.0	65.0	155.0	105.0
135	2020-11-16 21:00:00	21	5.0	14.0	15.0	120.0	90.0	15.0	15.0
136	2020-11-16 21:25:00	21	35.0	15.0	20.0	120.0	115.0	40.0	40.0
137	2020-11-16 22:15:00	22	150.0	210.0	0.0	120.0	165.0	0.0	0.0
138	2020-11-17 01:00:00	1	85.0	18.0	15.0	120.0	330.0	165.0	165.0
139	2020-11-17 03:15:00	3	60.0	13.0	15.0	120.0	465.0	300.0	300.0
140	2020-11-17 04:40:00	4	105.0	17.0	20.0	120.0	550.0	25.0	385.0
141	2020-11-17 09:00:00	9	15.0	20.0	20.0	120.0	810.0	35.0	35.0
142	2020-11-17 09:40:00	9	15.0	15.0	15.0	120.0	850.0	75.0	75.0
143	2020-11-17 10:00:00	10	35.0	15.0	35.0	120.0	870.0	95.0	95.0
144	2020-11-17 13:05:00	13	140.0	11.0	80.0	120.0	1055.0	15.0	145.0
145	2020-11-17 20:30:00	20	80.0	9.0	35.0	120.0	55.0	60.0	110.0
146	2020-11-17 22:05:00	22	100.0	9.0	130.0	120.0	150.0	155.0	205.0
147	2020-11-18 00:00:00	0	155.0	248.0	15.0	120.0	265.0	15.0	15.0
148	2020-11-18 02:50:00	2	100.0	15.0	15.0	120.0	435.0	185.0	185.0
149	2020-11-18 05:30:00	5	90.0	51.0	55.0	120.0	595.0	55.0	345.0
150	2020-11-18 07:30:00	7	40.0	20.0	30.0	120.0	715.0	175.0	465.0
151	2020-11-18 11:00:00	11	40.0	11.0	105.0	120.0	925.0	110.0	155.0
152	2020-11-18 13:05:00	13	45.0	10.0	60.0	120.0	1050.0	35.0	35.0
153	2020-11-18 16:15:00	16	10.0	12.0	10.0	120.0	1240.0	15.0	225.0
154	2020-11-18 17:50:00	17	20.0	12.0	105.0	120.0	1335.0	110.0	320.0
155	2020-11-18 20:35:00	20	45.0	15.0	30.0	120.0	55.0	65.0	35.0
156	2020-11-18 21:40:00	21	105.0	10.0	20.0	120.0	120.0	130.0	100.0
157	2020-11-18 23:50:00	23	90.0	171.0	0.0	120.0	250.0	0.0	0.0
158	2020-11-19 01:40:00	1	230.0	15.0	15.0	120.0	360.0	110.0	110.0
159	2020-11-19 05:40:00	5	100.0	12.0	10.0	120.0	600.0	350.0	350.0
160	2020-11-19 08:55:00	8	155.0	8.0	60.0	120.0	795.0	25.0	25.0
161	2020-11-19 12:45:00	12	20.0	11.0	75.0	120.0	1025.0	75.0	255.0
162	2020-11-19 14:10:00	14	95.0	11.0	160.0	120.0	1110.0	15.0	340.0
163	2020-11-19 17:35:00	17	55.0	18.0	20.0	120.0	1315.0	75.0	75.0
164	2020-11-19 21:00:00	21	90.0	30.0	30.0	120.0	75.0	90.0	280.0
165	2020-11-19 23:00:00	23	195.0	152.0	0.0	120.0	195.0	0.0	0.0
166	2020-11-20 02:30:00	2	75.0	15.0	15.0	120.0	405.0	210.0	210.0
167	2020-11-20 04:00:00	4	135.0	15.0	15.0	120.0	495.0	300.0	300.0
168	2020-11-20 10:10:00	10	45.0	64.0	140.0	120.0	865.0	65.0	185.0
169	2020-11-20 13:25:00	13	25.0	9.0	10.0	120.0	1060.0	105.0	380.0
170	2020-11-20 15:30:00	15	45.0	8.0	90.0	120.0	1185.0	50.0	505.0
171	2020-11-20 16:20:00	16	5.0	8.0	140.0	120.0	1235.0	100.0	555.0
172	2020-11-20 16:30:00	16	10.0	8.0	150.0	120.0	1245.0	110.0	565.0
173	2020-11-20 22:05:00	22	30.0	30.0	90.0	120.0	100.0	100.0	900.0
174	2020-11-20 22:50:00	22	170.0	214.0	0.0	120.0	145.0	0.0	0.0
175	2020-11-21 02:25:00	2	170.0	33.0	35.0	120.0	360.0	215.0	215.0
176	2020-11-21 06:00:00	6	40.0	46.0	45.0	120.0	575.0	430.0	430.0
177	2020-11-21 08:10:00	8	40.0	11.0	90.0	120.0	705.0	30.0	560.0
178	2020-11-21 10:55:00	10	30.0	10.0	80.0	120.0	870.0	20.0	725.0
179	2020-11-21 11:40:00	11	45.0	10.0	125.0	120.0	915.0	65.0	770.0
180	2020-11-21 14:10:00	14	35.0	11.0	75.0	120.0	1065.0	65.0	920.0
181	2020-11-21 17:00:00	17	25.0	13.0	105.0	120.0	1235.0	30.0	1090.0
182	2020-11-21 19:30:00	19	25.0	7.0	65.0	160.0	10.0	20.0	1240.0
183	2020-11-21 20:20:00	20	40.0	18.0	15.0	160.0	60.0	70.0	1290.0
184	2020-11-21 21:20:00	21	170.0	171.0	0.0	160.0	120.0	0.0	0.0
185	2020-11-22 00:25:00	0	155.0	15.0	15.0	160.0	305.0	185.0	185.0
186	2020-11-22 03:30:00	3	125.0	30.0	30.0	160.0	490.0	370.0	370.0
187	2020-11-22 06:05:00	6	55.0	30.0	30.0	160.0	645.0	525.0	525.0
188	2020-11-22 09:10:00	9	30.0	8.0	40.0	160.0	830.0	10.0	710.0
189	2020-11-22 12:00:00	12	15.0	6.0	100.0	160.0	1000.0	100.0	880.0
190	2020-11-22 14:10:00	14	25.0	9.0	40.0	160.0	1130.0	60.0	1010.0
191	2020-11-22 17:10:00	17	25.0	4.0	90.0	160.0	1310.0	20.0	20.0
192	2020-11-22 18:35:00	18	45.0	4.0	175.0	160.0	1395.0	105.0	105.0
193	2020-11-22 21:40:00	21	95.0	26.0	25.0	100.0	85.0	100.0	55.0
194	2020-11-22 23:30:00	23	20.0	11.0	15.0	100.0	195.0	210.0	165.0
195	2020-11-23 00:10:00	0	20.0	9.0	10.0	100.0	235.0	20.0	20.0
196	2020-11-23 00:45:00	0	195.0	9.0	45.0	100.0	270.0	15.0	55.0
197	2020-11-23 04:15:00	4	75.0	18.0	15.0	100.0	480.0	15.0	265.0
198	2020-11-23 06:55:00	6	25.0	20.0	20.0	100.0	640.0	175.0	425.0
199	2020-11-23 10:25:00	10	35.0	13.0	45.0	100.0	850.0	70.0	170.0
200	2020-11-23 12:20:00	12	40.0	13.0	160.0	100.0	965.0	185.0	285.0
201	2020-11-23 15:20:00	15	40.0	14.0	140.0	100.0	1145.0	5.0	100.0
202	2020-11-23 18:00:00	18	25.0	13.0	15.0	100.0	1305.0	30.0	30.0
203	2020-11-23 20:50:00	20	100.0	17.0	15.0	160.0	40.0	30.0	30.0
204	2020-11-23 22:45:00	22	295.0	213.0	0.0	160.0	155.0	0.0	0.0
205	2020-11-24 04:15:00	4	30.0	37.0	35.0	160.0	485.0	330.0	330.0
206	2020-11-24 05:50:00	5	45.0	17.0	65.0	160.0	580.0	30.0	30.0
207	2020-11-24 10:20:00	10	75.0	3.0	25.0	160.0	850.0	25.0	300.0
208	2020-11-24 11:50:00	11	65.0	3.0	115.0	160.0	940.0	115.0	390.0
209	2020-11-24 14:55:00	14	15.0	14.0	90.0	160.0	1125.0	95.0	60.0
210	2020-11-24 16:10:00	16	70.0	14.0	165.0	160.0	1200.0	10.0	10.0
211	2020-11-24 20:30:00	20	30.0	15.0	185.0	120.0	10.0	20.0	270.0
212	2020-11-24 21:40:00	21	90.0	34.0	35.0	120.0	80.0	90.0	340.0
213	2020-11-24 23:15:00	23	15.0	5.0	5.0	120.0	175.0	185.0	435.0
214	2020-11-24 23:50:00	23	145.0	199.0	0.0	120.0	210.0	0.0	0.0
215	2020-11-25 02:25:00	2	30.0	199.0	155.0	120.0	365.0	155.0	155.0
216	2020-11-25 03:10:00	3	20.0	17.0	15.0	120.0	410.0	15.0	200.0
217	2020-11-25 03:55:00	3	180.0	22.0	20.0	120.0	455.0	60.0	245.0
218	2020-11-25 09:00:00	9	30.0	9.0	50.0	120.0	760.0	75.0	75.0
219	2020-11-25 10:20:00	10	85.0	9.0	130.0	120.0	840.0	155.0	155.0
220	2020-11-25 13:20:00	13	80.0	16.0	85.0	120.0	1020.0	60.0	45.0
221	2020-11-25 17:35:00	17	5.0	31.0	30.0	120.0	1275.0	80.0	70.0
222	2020-11-25 19:55:00	19	30.0	17.0	15.0	120.0	30.0	40.0	80.0
223	2020-11-25 21:10:00	21	40.0	9.0	40.0	120.0	105.0	115.0	155.0
224	2020-11-25 22:10:00	22	180.0	168.0	0.0	120.0	165.0	0.0	0.0
225	2020-11-26 01:40:00	1	190.0	30.0	30.0	120.0	375.0	210.0	210.0
226	2020-11-26 05:05:00	5	50.0	15.0	15.0	120.0	580.0	415.0	415.0
227	2020-11-26 08:50:00	8	15.0	23.0	25.0	120.0	805.0	60.0	640.0
228	2020-11-26 13:00:00	13	145.0	7.0	15.0	120.0	1055.0	65.0	890.0
229	2020-11-26 17:35:00	17	30.0	12.0	125.0	120.0	1330.0	340.0	45.0
230	2020-11-26 20:45:00	20	65.0	4.0	15.0	120.0	25.0	45.0	235.0
231	2020-11-27 03:00:00	3	130.0	523.0	185.0	120.0	400.0	185.0	185.0
232	2020-11-27 07:25:00	7	35.0	25.0	20.0	120.0	665.0	90.0	90.0
233	2020-11-27 10:35:00	10	115.0	20.0	55.0	120.0	855.0	140.0	110.0
234	2020-11-27 14:45:00	14	45.0	8.0	110.0	120.0	1105.0	120.0	360.0
235	2020-11-27 16:55:00	16	20.0	34.0	30.0	120.0	1235.0	40.0	40.0
236	2020-11-27 21:00:00	21	5.0	11.0	0.0	80.0	75.0	90.0	285.0
237	2020-11-27 21:10:00	21	100.0	11.0	10.0	80.0	85.0	100.0	295.0
238	2020-11-27 22:55:00	22	85.0	203.0	0.0	80.0	190.0	0.0	0.0
239	2020-11-28 00:50:00	0	45.0	30.0	30.0	80.0	305.0	115.0	115.0
240	2020-11-28 01:55:00	1	130.0	12.0	10.0	80.0	370.0	180.0	180.0
241	2020-11-28 04:20:00	4	140.0	14.0	15.0	80.0	515.0	325.0	325.0
242	2020-11-28 09:40:00	9	50.0	49.0	50.0	80.0	835.0	65.0	160.0
243	2020-11-28 12:05:00	12	30.0	14.0	60.0	80.0	980.0	210.0	305.0
244	2020-11-28 14:15:00	14	65.0	13.0	55.0	80.0	1110.0	340.0	435.0
245	2020-11-28 17:50:00	17	20.0	8.0	120.0	80.0	1325.0	140.0	650.0
246	2020-11-28 19:55:00	19	75.0	10.0	30.0	120.0	40.0	55.0	775.0
247	2020-11-28 21:30:00	21	70.0	10.0	125.0	120.0	135.0	150.0	870.0
248	2020-11-28 22:45:00	22	130.0	166.0	0.0	120.0	210.0	0.0	0.0
249	2020-11-29 02:00:00	2	85.0	150.0	55.0	120.0	405.0	65.0	195.0
250	2020-11-29 04:05:00	4	90.0	28.0	30.0	120.0	530.0	190.0	320.0
251	2020-11-29 06:55:00	6	5.0	81.0	80.0	120.0	700.0	360.0	490.0
252	2020-11-29 10:15:00	10	90.0	14.0	110.0	120.0	900.0	90.0	165.0
253	2020-11-29 13:30:00	13	45.0	8.0	75.0	120.0	1095.0	285.0	360.0
254	2020-11-29 15:40:00	15	40.0	8.0	70.0	120.0	1225.0	75.0	490.0
255	2020-11-29 19:35:00	19	20.0	9.0	10.0	120.0	15.0	25.0	725.0
256	2020-11-29 20:15:00	20	65.0	6.0	20.0	120.0	55.0	65.0	765.0
257	2020-11-29 21:35:00	21	280.0	324.0	0.0	120.0	135.0	0.0	0.0
258	2020-11-30 02:20:00	2	15.0	324.0	285.0	120.0	420.0	285.0	285.0
259	2020-11-30 04:50:00	4	55.0	16.0	15.0	120.0	570.0	135.0	435.0
260	2020-11-30 06:00:00	6	105.0	15.0	15.0	120.0	640.0	205.0	505.0
261	2020-11-30 09:15:00	9	30.0	7.0	65.0	120.0	835.0	35.0	80.0
262	2020-11-30 10:50:00	10	15.0	14.0	15.0	120.0	930.0	130.0	175.0
263	2020-11-30 12:15:00	12	25.0	14.0	100.0	120.0	1015.0	55.0	260.0
264	2020-11-30 14:15:00	14	90.0	11.0	75.0	120.0	1135.0	175.0	380.0
265	2020-11-30 20:15:00	20	20.0	10.0	120.0	160.0	10.0	30.0	740.0
