	datetime	hour	sleep_minutes	last_mothermilk	last_mothermilk_before	last_milk	last_milk_before	last_small_before	last_big_before
41	2020-07-13 01:50:00	1	185.0	8.0	10.0	40.0	40.0	20.0	210.0
42	2020-07-13 05:15:00	5	125.0	17.0	20.0	40.0	245.0	225.0	415.0
43	2020-07-13 07:55:00	7	40.0	16.0	35.0	40.0	405.0	35.0	35.0
44	2020-07-13 09:05:00	9	40.0	12.0	30.0	50.0	5.0	105.0	105.0
45	2020-07-13 09:50:00	9	145.0	12.0	75.0	10.0	5.0	150.0	5.0
46	2020-07-13 12:25:00	12	140.0	10.0	10.0	10.0	160.0	10.0	160.0
47	2020-07-13 15:40:00	15	20.0	12.0	55.0	10.0	355.0	55.0	355.0
48	2020-07-13 16:40:00	16	130.0	12.0	115.0	10.0	415.0	115.0	415.0
49	2020-07-13 21:10:00	21	175.0	126.0	0.0	40.0	5.0	0.0	0.0
50	2020-07-14 01:30:00	1	195.0	4.0	55.0	60.0	10.0	55.0	55.0
51	2020-07-14 05:15:00	5	150.0	14.0	30.0	60.0	235.0	30.0	280.0
52	2020-07-14 08:00:00	8	60.0	13.0	15.0	60.0	400.0	15.0	445.0
53	2020-07-14 09:25:00	9	25.0	20.0	20.0	60.0	485.0	100.0	530.0
54	2020-07-14 10:15:00	10	130.0	9.0	10.0	60.0	535.0	25.0	580.0
55	2020-07-14 12:50:00	12	80.0	15.0	25.0	50.0	5.0	180.0	735.0
56	2020-07-14 15:40:00	15	100.0	17.0	80.0	50.0	175.0	85.0	85.0
57	2020-07-14 17:45:00	17	35.0	15.0	15.0	50.0	300.0	210.0	210.0
58	2020-07-14 19:15:00	19	175.0	7.0	15.0	40.0	5.0	55.0	300.0
59	2020-07-14 23:05:00	23	100.0	145.0	0.0	60.0	5.0	0.0	0.0
60	2020-07-15 01:40:00	1	80.0	15.0	10.0	60.0	160.0	155.0	55.0
61	2020-07-15 03:15:00	3	115.0	14.0	15.0	60.0	255.0	250.0	150.0
62	2020-07-15 07:30:00	7	120.0	11.0	40.0	40.0	10.0	130.0	140.0
63	2020-07-15 09:45:00	9	50.0	13.0	15.0	40.0	145.0	265.0	275.0
64	2020-07-15 10:50:00	10	35.0	11.0	10.0	40.0	210.0	330.0	340.0
65	2020-07-15 12:10:00	12	75.0	5.0	10.0	40.0	5.0	45.0	420.0
66	2020-07-15 13:50:00	13	115.0	10.0	20.0	40.0	105.0	145.0	520.0
67	2020-07-15 18:15:00	18	85.0	12.0	100.0	60.0	60.0	150.0	50.0
68	2020-07-15 20:00:00	20	80.0	8.0	5.0	60.0	165.0	10.0	155.0
69	2020-07-15 21:40:00	21	190.0	198.0	0.0	60.0	10.0	0.0	0.0
70	2020-07-16 02:55:00	2	65.0	5.0	5.0	60.0	85.0	125.0	315.0
71	2020-07-16 04:30:00	4	110.0	18.0	25.0	60.0	180.0	25.0	410.0
72	2020-07-16 06:40:00	6	55.0	18.0	20.0	60.0	310.0	20.0	540.0
73	2020-07-16 09:30:00	9	115.0	9.0	115.0	60.0	480.0	190.0	710.0
74	2020-07-16 12:10:00	12	60.0	14.0	15.0	60.0	640.0	45.0	870.0
75	2020-07-16 13:25:00	13	185.0	3.0	15.0	60.0	715.0	120.0	945.0
76	2020-07-16 17:20:00	17	40.0	7.0	20.0	60.0	950.0	50.0	50.0
77	2020-07-16 18:30:00	18	90.0	14.0	15.0	60.0	1020.0	120.0	120.0
78	2020-07-16 20:40:00	20	95.0	10.0	30.0	30.0	10.0	40.0	250.0
79	2020-07-16 22:50:00	22	160.0	157.0	0.0	60.0	10.0	0.0	0.0
80	2020-07-17 02:20:00	2	15.0	17.0	50.0	60.0	220.0	210.0	210.0
81	2020-07-17 03:40:00	3	130.0	17.0	130.0	40.0	25.0	30.0	290.0
82	2020-07-17 06:05:00	6	85.0	15.0	15.0	40.0	170.0	15.0	435.0
83	2020-07-17 07:40:00	7	65.0	10.0	10.0	40.0	265.0	110.0	10.0
84	2020-07-17 09:15:00	9	145.0	12.0	15.0	40.0	360.0	205.0	105.0
85	2020-07-17 12:05:00	12	25.0	16.0	20.0	40.0	530.0	25.0	25.0
86	2020-07-17 14:40:00	14	155.0	14.0	120.0	40.0	685.0	60.0	180.0
87	2020-07-17 17:50:00	17	110.0	17.0	35.0	40.0	875.0	35.0	370.0
88	2020-07-17 20:00:00	20	50.0	17.0	165.0	40.0	1005.0	0.0	500.0
89	2020-07-17 22:05:00	22	150.0	132.0	0.0	60.0	55.0	0.0	0.0
90	2020-07-18 02:30:00	2	155.0	13.0	50.0	80.0	80.0	20.0	265.0
91	2020-07-18 05:30:00	5	170.0	19.0	25.0	80.0	260.0	25.0	445.0
92	2020-07-18 08:40:00	8	50.0	17.0	20.0	80.0	450.0	20.0	635.0
93	2020-07-18 09:55:00	9	50.0	18.0	20.0	80.0	525.0	95.0	710.0
94	2020-07-18 12:20:00	12	170.0	5.0	5.0	80.0	670.0	40.0	855.0
95	2020-07-18 15:30:00	15	45.0	8.0	15.0	80.0	860.0	230.0	1045.0
96	2020-07-18 16:30:00	16	105.0	8.0	75.0	50.0	10.0	0.0	1105.0
97	2020-07-18 20:55:00	20	125.0	17.0	135.0	50.0	85.0	25.0	145.0
98	2020-07-19 00:00:00	0	200.0	158.0	5.0	50.0	5.0	5.0	5.0
99	2020-07-19 05:30:00	5	215.0	10.0	20.0	60.0	30.0	130.0	335.0
100	2020-07-19 13:10:00	13	185.0	11.0	110.0	50.0	70.0	40.0	110.0
101	2020-07-19 16:30:00	16	75.0	12.0	15.0	50.0	270.0	240.0	310.0
102	2020-07-19 19:20:00	19	185.0	8.0	90.0	60.0	50.0	30.0	480.0
103	2020-07-19 22:50:00	22	70.0	87.0	0.0	60.0	260.0	0.0	0.0
104	2020-07-20 01:10:00	1	170.0	8.0	65.0	50.0	55.0	60.0	140.0
105	2020-07-20 05:00:00	5	180.0	3.0	5.0	60.0	20.0	5.0	370.0
106	2020-07-20 10:40:00	10	45.0	10.0	10.0	60.0	360.0	50.0	10.0
107	2020-07-20 11:35:00	11	145.0	8.0	10.0	60.0	415.0	105.0	65.0
108	2020-07-20 15:00:00	15	160.0	3.0	5.0	60.0	20.0	140.0	270.0
109	2020-07-20 19:00:00	19	30.0	9.0	80.0	60.0	260.0	80.0	510.0
110	2020-07-20 20:35:00	20	90.0	10.0	40.0	60.0	355.0	175.0	605.0
111	2020-07-21 00:20:00	0	20.0	10.0	20.0	20.0	80.0	20.0	50.0
112	2020-07-21 01:00:00	1	195.0	10.0	60.0	60.0	10.0	60.0	90.0
113	2020-07-21 04:30:00	4	70.0	12.0	15.0	60.0	220.0	15.0	300.0
114	2020-07-21 06:30:00	6	185.0	14.0	50.0	50.0	15.0	50.0	420.0
115	2020-07-21 09:55:00	9	50.0	18.0	20.0	50.0	220.0	20.0	625.0
116	2020-07-21 12:50:00	12	110.0	14.0	110.0	50.0	395.0	110.0	800.0
117	2020-07-21 14:50:00	14	75.0	10.0	10.0	50.0	515.0	10.0	920.0
118	2020-07-21 16:30:00	16	75.0	16.0	15.0	50.0	615.0	110.0	1020.0
119	2020-07-21 19:00:00	19	135.0	23.0	70.0	50.0	765.0	25.0	1170.0
120	2020-07-21 23:45:00	23	210.0	145.0	0.0	50.0	70.0	0.0	0.0
121	2020-07-22 03:30:00	3	85.0	13.0	15.0	50.0	295.0	15.0	225.0
122	2020-07-22 07:00:00	7	175.0	6.0	75.0	60.0	90.0	80.0	435.0
123	2020-07-22 11:05:00	11	75.0	10.0	10.0	60.0	335.0	15.0	680.0
124	2020-07-22 12:35:00	12	10.0	12.0	15.0	60.0	425.0	105.0	770.0
125	2020-07-22 14:40:00	14	180.0	11.0	10.0	60.0	550.0	90.0	895.0
126	2020-07-22 20:30:00	20	100.0	14.0	105.0	60.0	50.0	30.0	1245.0
127	2020-07-22 22:40:00	22	200.0	129.0	0.0	70.0	30.0	0.0	0.0
128	2020-07-23 04:05:00	4	195.0	21.0	125.0	70.0	355.0	325.0	30.0
129	2020-07-23 10:30:00	10	70.0	11.0	100.0	60.0	40.0	120.0	415.0
130	2020-07-23 12:00:00	12	95.0	21.0	20.0	60.0	130.0	210.0	505.0
131	2020-07-23 15:15:00	15	190.0	8.0	10.0	40.0	15.0	65.0	700.0
132	2020-07-23 20:20:00	20	20.0	7.0	35.0	40.0	320.0	40.0	1005.0
133	2020-07-23 21:10:00	21	280.0	100.0	0.0	80.0	10.0	0.0	0.0
134	2020-07-24 02:05:00	2	130.0	15.0	15.0	80.0	305.0	15.0	295.0
135	2020-07-24 04:50:00	4	140.0	11.0	35.0	80.0	470.0	35.0	460.0
136	2020-07-24 09:30:00	9	145.0	21.0	20.0	80.0	750.0	140.0	740.0
137	2020-07-24 14:00:00	14	145.0	22.0	30.0	60.0	75.0	45.0	1010.0
138	2020-07-24 16:40:00	16	100.0	14.0	15.0	60.0	235.0	205.0	1170.0
139	2020-07-24 19:10:00	19	145.0	13.0	50.0	60.0	385.0	35.0	1320.0
140	2020-07-24 21:45:00	21	240.0	120.0	0.0	50.0	10.0	0.0	0.0
141	2020-07-25 04:00:00	4	235.0	10.0	60.0	80.0	110.0	130.0	375.0
142	2020-07-25 10:55:00	10	160.0	10.0	10.0	80.0	525.0	50.0	85.0
143	2020-07-25 15:30:00	15	15.0	11.0	15.0	80.0	800.0	55.0	360.0
144	2020-07-25 16:00:00	16	30.0	10.0	15.0	80.0	830.0	85.0	390.0
145	2020-07-25 17:45:00	17	35.0	16.0	25.0	60.0	45.0	35.0	35.0
146	2020-07-25 18:50:00	18	95.0	10.0	10.0	60.0	110.0	20.0	100.0
147	2020-07-25 20:45:00	20	90.0	18.0	20.0	60.0	225.0	135.0	215.0
148	2020-07-26 00:50:00	0	305.0	27.0	30.0	30.0	55.0	55.0	55.0
149	2020-07-26 06:15:00	6	175.0	17.0	20.0	30.0	380.0	25.0	380.0
150	2020-07-26 11:00:00	11	50.0	10.0	40.0	30.0	665.0	65.0	665.0
151	2020-07-26 12:10:00	12	70.0	15.0	15.0	30.0	735.0	15.0	735.0
152	2020-07-26 15:50:00	15	135.0	14.0	75.0	80.0	30.0	50.0	955.0
153	2020-07-26 22:00:00	22	280.0	178.0	0.0	40.0	30.0	0.0	0.0
154	2020-07-27 03:00:00	3	260.0	18.0	20.0	40.0	330.0	20.0	300.0
155	2020-07-27 09:00:00	9	115.0	18.0	20.0	40.0	690.0	90.0	660.0
156	2020-07-27 11:20:00	11	60.0	19.0	25.0	40.0	830.0	110.0	800.0
157	2020-07-27 14:45:00	14	110.0	16.0	65.0	40.0	1035.0	70.0	70.0
158	2020-07-27 18:10:00	18	20.0	23.0	25.0	40.0	1240.0	40.0	275.0
159	2020-07-27 20:00:00	20	155.0	19.0	70.0	80.0	10.0	30.0	30.0
160	2020-07-27 23:00:00	23	90.0	182.0	0.0	80.0	190.0	0.0	0.0
161	2020-07-28 01:15:00	1	30.0	18.0	45.0	60.0	15.0	45.0	135.0
162	2020-07-28 01:55:00	1	160.0	5.0	10.0	60.0	55.0	85.0	175.0
163	2020-07-28 04:50:00	4	200.0	15.0	15.0	60.0	230.0	15.0	350.0
164	2020-07-28 08:45:00	8	60.0	34.0	35.0	60.0	465.0	35.0	585.0
165	2020-07-28 10:30:00	10	55.0	24.0	25.0	60.0	570.0	30.0	690.0
166	2020-07-28 14:20:00	14	135.0	12.0	35.0	60.0	800.0	35.0	920.0
167	2020-07-28 16:50:00	16	85.0	15.0	15.0	60.0	950.0	15.0	1070.0
168	2020-07-28 20:40:00	20	130.0	22.0	25.0	60.0	1180.0	25.0	1300.0
169	2020-07-28 23:30:00	23	145.0	232.0	0.0	60.0	1350.0	0.0	0.0
170	2020-07-29 02:30:00	2	185.0	25.0	30.0	60.0	1530.0	35.0	180.0
171	2020-07-29 06:30:00	6	30.0	27.0	55.0	60.0	1770.0	55.0	420.0
172	2020-07-29 07:30:00	7	90.0	27.0	115.0	60.0	1830.0	30.0	480.0
173	2020-07-29 12:45:00	12	55.0	14.0	40.0	60.0	100.0	20.0	220.0
174	2020-07-29 13:50:00	13	95.0	10.0	10.0	60.0	165.0	85.0	285.0
175	2020-07-29 15:45:00	15	15.0	14.0	15.0	60.0	280.0	15.0	400.0
176	2020-07-29 16:50:00	16	20.0	18.0	20.0	60.0	345.0	25.0	465.0
177	2020-07-29 17:25:00	17	60.0	18.0	55.0	60.0	380.0	60.0	500.0
178	2020-07-29 18:50:00	18	60.0	20.0	20.0	60.0	465.0	145.0	585.0
179	2020-07-29 21:30:00	21	30.0	17.0	25.0	60.0	625.0	50.0	745.0
180	2020-07-29 22:20:00	22	210.0	213.0	0.0	60.0	675.0	0.0	0.0
181	2020-07-30 02:20:00	2	110.0	27.0	30.0	60.0	915.0	30.0	240.0
182	2020-07-30 04:30:00	4	160.0	14.0	20.0	60.0	1045.0	160.0	370.0
183	2020-07-30 09:30:00	9	130.0	10.0	80.0	60.0	45.0	35.0	670.0
184	2020-07-30 12:30:00	12	40.0	11.0	50.0	60.0	225.0	0.0	0.0
185	2020-07-30 13:55:00	13	130.0	11.0	30.0	60.0	310.0	85.0	85.0
186	2020-07-30 16:50:00	16	60.0	12.0	45.0	60.0	485.0	45.0	260.0
187	2020-07-30 20:20:00	20	440.0	127.0	0.0	60.0	695.0	0.0	0.0
188	2020-07-31 04:00:00	4	190.0	16.0	20.0	60.0	1155.0	20.0	460.0
189	2020-07-31 07:30:00	7	125.0	12.0	20.0	60.0	1365.0	230.0	670.0
190	2020-07-31 10:30:00	10	80.0	19.0	45.0	60.0	1545.0	50.0	850.0
191	2020-07-31 12:15:00	12	85.0	11.0	20.0	60.0	1650.0	155.0	955.0
192	2020-07-31 15:00:00	15	60.0	13.0	75.0	60.0	1815.0	320.0	1120.0
193	2020-07-31 17:10:00	17	110.0	10.0	15.0	60.0	1945.0	70.0	25.0
194	2020-07-31 20:00:00	20	30.0	8.0	40.0	60.0	2115.0	60.0	195.0
