	datetime	hour	sleep_minutes	last_mothermilk	last_mothermilk_before	last_milk	last_milk_before	last_small_before	last_big_before
62	2020-09-10 19:00:00	19	20.0	15.0	85.0	80.0	1250.0	25.0	25.0
63	2020-09-10 21:25:00	21	205.0	196.0	0.0	80.0	1395.0	0.0	0.0
64	2020-09-11 01:15:00	1	105.0	22.0	25.0	80.0	1625.0	230.0	230.0
65	2020-09-11 04:00:00	4	100.0	86.0	30.0	80.0	1790.0	395.0	395.0
66	2020-09-11 06:20:00	6	60.0	85.0	40.0	80.0	1930.0	535.0	535.0
67	2020-09-11 08:30:00	8	150.0	85.0	170.0	80.0	2060.0	50.0	665.0
68	2020-09-11 12:15:00	12	20.0	18.0	75.0	80.0	2285.0	45.0	45.0
69	2020-09-11 14:10:00	14	140.0	29.0	75.0	80.0	2400.0	160.0	160.0
70	2020-09-11 18:00:00	18	40.0	20.0	90.0	80.0	2630.0	50.0	390.0
71	2020-09-11 18:45:00	18	5.0	20.0	135.0	80.0	2675.0	95.0	435.0
72	2020-09-11 20:05:00	20	25.0	20.0	70.0	80.0	2755.0	15.0	15.0
73	2020-09-12 00:00:00	0	85.0	407.0	50.0	80.0	2990.0	50.0	50.0
74	2020-09-12 01:50:00	1	145.0	17.0	25.0	80.0	3100.0	160.0	160.0
75	2020-09-12 05:00:00	5	220.0	30.0	40.0	80.0	3290.0	50.0	50.0
76	2020-09-12 10:30:00	10	130.0	25.0	65.0	80.0	3620.0	100.0	380.0
77	2020-09-12 13:55:00	13	25.0	14.0	75.0	80.0	3825.0	75.0	585.0
78	2020-09-12 15:30:00	15	115.0	107.0	45.0	80.0	3920.0	170.0	680.0
79	2020-09-12 19:20:00	19	20.0	20.0	80.0	80.0	4150.0	40.0	910.0
80	2020-09-12 23:40:00	23	270.0	329.0	0.0	70.0	60.0	0.0	0.0
81	2020-09-13 04:45:00	4	180.0	23.0	25.0	70.0	365.0	35.0	35.0
82	2020-09-13 10:15:00	10	120.0	24.0	55.0	70.0	695.0	65.0	365.0
83	2020-09-13 13:40:00	13	80.0	22.0	65.0	70.0	900.0	65.0	570.0
84	2020-09-13 16:30:00	16	100.0	30.0	90.0	70.0	1070.0	235.0	740.0
85	2020-09-14 00:30:00	0	270.0	15.0	15.0	70.0	1550.0	70.0	70.0
86	2020-09-14 06:40:00	6	225.0	5.0	5.0	70.0	1920.0	100.0	100.0
87	2020-09-14 12:20:00	12	30.0	16.0	50.0	70.0	2260.0	60.0	440.0
88	2020-09-14 13:00:00	13	130.0	16.0	90.0	70.0	2300.0	10.0	480.0
89	2020-09-14 15:50:00	15	15.0	25.0	35.0	70.0	2470.0	35.0	650.0
90	2020-09-14 17:10:00	17	75.0	25.0	115.0	70.0	2550.0	115.0	730.0
91	2020-09-14 19:10:00	19	5.0	19.0	25.0	70.0	2670.0	235.0	850.0
92	2020-09-14 19:40:00	19	50.0	19.0	55.0	70.0	2700.0	265.0	880.0
93	2020-09-14 21:25:00	21	145.0	27.0	35.0	70.0	2805.0	370.0	985.0
94	2020-09-15 00:20:00	0	15.0	236.0	30.0	70.0	2980.0	30.0	30.0
95	2020-09-15 01:05:00	1	105.0	13.0	15.0	70.0	3025.0	30.0	75.0
96	2020-09-15 03:00:00	3	240.0	10.0	10.0	70.0	3140.0	145.0	190.0
97	2020-09-15 07:50:00	7	55.0	8.0	10.0	70.0	3430.0	50.0	480.0
98	2020-09-15 09:20:00	9	55.0	8.0	100.0	70.0	3520.0	10.0	570.0
99	2020-09-15 10:25:00	10	5.0	9.0	10.0	70.0	3585.0	75.0	635.0
100	2020-09-15 11:15:00	11	115.0	10.0	45.0	70.0	3635.0	125.0	685.0
101	2020-09-15 14:45:00	14	110.0	17.0	70.0	70.0	3845.0	80.0	895.0
102	2020-09-15 17:15:00	17	70.0	40.0	40.0	70.0	3995.0	230.0	1045.0
103	2020-09-15 21:35:00	21	10.0	41.0	50.0	70.0	4255.0	65.0	1305.0
104	2020-09-15 22:45:00	22	585.0	258.0	0.0	70.0	4325.0	0.0	0.0
105	2020-09-16 10:30:00	10	90.0	39.0	105.0	70.0	5030.0	60.0	705.0
106	2020-09-16 14:10:00	14	170.0	15.0	50.0	70.0	5250.0	70.0	925.0
107	2020-09-16 18:20:00	18	45.0	31.0	80.0	70.0	5500.0	20.0	1175.0
108	2020-09-16 22:25:00	22	235.0	341.0	0.0	20.0	65.0	0.0	0.0
109	2020-09-17 03:00:00	3	135.0	26.0	30.0	20.0	340.0	40.0	40.0
110	2020-09-17 05:30:00	5	180.0	100.0	15.0	20.0	490.0	190.0	190.0
111	2020-09-17 10:05:00	10	105.0	20.0	85.0	20.0	765.0	25.0	465.0
112	2020-09-17 13:10:00	13	50.0	25.0	65.0	20.0	950.0	25.0	650.0
113	2020-09-17 14:05:00	14	125.0	25.0	120.0	20.0	1005.0	80.0	705.0
114	2020-09-17 17:50:00	17	45.0	30.0	95.0	20.0	1230.0	30.0	930.0
115	2020-09-17 18:50:00	18	5.0	30.0	155.0	20.0	1290.0	90.0	990.0
116	2020-09-17 22:35:00	22	5.0	9.0	10.0	80.0	20.0	115.0	1215.0
117	2020-09-17 22:55:00	22	265.0	336.0	0.0	80.0	40.0	0.0	0.0
118	2020-09-18 04:00:00	4	240.0	20.0	20.0	80.0	345.0	40.0	305.0
119	2020-09-18 09:35:00	9	30.0	13.0	80.0	80.0	680.0	95.0	50.0
120	2020-09-18 10:10:00	10	75.0	13.0	115.0	80.0	715.0	130.0	85.0
121	2020-09-18 13:15:00	13	40.0	27.0	110.0	80.0	900.0	75.0	270.0
122	2020-09-18 15:20:00	15	20.0	41.0	85.0	80.0	1025.0	200.0	395.0
123	2020-09-18 19:25:00	19	10.0	23.0	65.0	80.0	1270.0	35.0	185.0
124	2020-09-18 22:00:00	22	335.0	241.0	0.0	80.0	50.0	0.0	0.0
125	2020-09-19 04:35:00	4	130.0	30.0	30.0	80.0	445.0	35.0	395.0
126	2020-09-19 07:25:00	7	110.0	39.0	40.0	80.0	615.0	205.0	565.0
127	2020-09-19 12:15:00	12	20.0	26.0	80.0	80.0	905.0	100.0	855.0
128	2020-09-19 13:30:00	13	45.0	26.0	155.0	80.0	980.0	15.0	930.0
129	2020-09-19 15:50:00	15	45.0	18.0	90.0	80.0	1120.0	155.0	1070.0
130	2020-09-19 20:30:00	20	15.0	22.0	70.0	80.0	0.0	30.0	1350.0
131	2020-09-19 22:05:00	22	385.0	257.0	0.0	80.0	95.0	0.0	0.0
132	2020-09-20 05:30:00	5	60.0	47.0	60.0	80.0	540.0	445.0	445.0
133	2020-09-20 07:00:00	7	110.0	32.0	30.0	80.0	630.0	0.0	535.0
134	2020-09-20 10:00:00	10	115.0	9.0	70.0	80.0	810.0	180.0	715.0
135	2020-09-20 12:30:00	12	55.0	13.0	35.0	80.0	960.0	20.0	865.0
136	2020-09-20 15:10:00	15	30.0	21.0	60.0	80.0	1120.0	180.0	1025.0
137	2020-09-20 16:10:00	16	50.0	21.0	120.0	80.0	1180.0	240.0	1085.0
138	2020-09-20 20:35:00	20	350.0	51.0	55.0	80.0	75.0	95.0	1350.0
139	2020-09-21 02:45:00	2	10.0	18.0	20.0	80.0	445.0	215.0	215.0
140	2020-09-21 03:05:00	3	5.0	9.0	10.0	80.0	465.0	235.0	235.0
141	2020-09-21 03:30:00	3	115.0	15.0	15.0	80.0	490.0	20.0	260.0
142	2020-09-21 05:40:00	5	150.0	15.0	15.0	80.0	620.0	150.0	390.0
143	2020-09-21 09:45:00	9	85.0	23.0	90.0	80.0	865.0	65.0	635.0
144	2020-09-21 13:20:00	13	80.0	11.0	55.0	80.0	1080.0	105.0	850.0
145	2020-09-21 16:30:00	16	75.0	20.0	75.0	80.0	1270.0	90.0	1040.0
146	2020-09-21 20:35:00	20	50.0	28.0	30.0	80.0	35.0	65.0	1285.0
147	2020-09-21 21:40:00	21	220.0	210.0	0.0	80.0	100.0	0.0	0.0
148	2020-09-22 01:35:00	1	160.0	10.0	10.0	80.0	335.0	10.0	235.0
149	2020-09-22 04:30:00	4	20.0	15.0	15.0	80.0	510.0	185.0	410.0
150	2020-09-22 05:05:00	5	95.0	15.0	15.0	80.0	545.0	220.0	445.0
151	2020-09-22 07:15:00	7	75.0	38.0	35.0	80.0	675.0	350.0	575.0
152	2020-09-22 10:10:00	10	130.0	24.0	95.0	80.0	850.0	35.0	750.0
153	2020-09-22 13:45:00	13	25.0	22.0	80.0	80.0	1065.0	80.0	965.0
154	2020-09-22 16:00:00	16	25.0	17.0	90.0	80.0	1200.0	95.0	1100.0
155	2020-09-22 18:05:00	18	40.0	19.0	80.0	80.0	1325.0	80.0	1225.0
156	2020-09-22 22:15:00	22	295.0	281.0	0.0	80.0	100.0	0.0	0.0
157	2020-09-23 04:00:00	4	115.0	15.0	15.0	80.0	445.0	345.0	345.0
158	2020-09-23 07:00:00	7	40.0	62.0	20.0	80.0	625.0	525.0	525.0
159	2020-09-23 09:30:00	9	70.0	15.0	60.0	80.0	775.0	80.0	675.0
160	2020-09-23 12:05:00	12	95.0	22.0	85.0	80.0	930.0	235.0	830.0
161	2020-09-23 14:45:00	14	45.0	13.0	65.0	80.0	1090.0	60.0	990.0
162	2020-09-23 17:10:00	17	95.0	20.0	70.0	80.0	1235.0	85.0	1135.0
163	2020-09-23 21:40:00	21	335.0	336.0	0.0	80.0	1505.0	0.0	0.0
164	2020-09-24 04:15:00	4	205.0	62.0	60.0	80.0	1900.0	10.0	395.0
165	2020-09-24 08:40:00	8	65.0	21.0	60.0	80.0	2165.0	30.0	660.0
166	2020-09-24 11:20:00	11	110.0	19.0	80.0	80.0	2325.0	80.0	820.0
167	2020-09-24 14:05:00	14	105.0	15.0	55.0	80.0	2490.0	35.0	985.0
168	2020-09-24 17:45:00	17	85.0	11.0	35.0	80.0	2710.0	95.0	1205.0
169	2020-09-24 20:30:00	20	40.0	17.0	40.0	80.0	2875.0	60.0	1370.0
170	2020-09-24 23:05:00	23	520.0	245.0	0.0	100.0	50.0	0.0	0.0
171	2020-09-25 11:05:00	11	100.0	22.0	60.0	100.0	770.0	85.0	720.0
172	2020-09-25 13:35:00	13	70.0	12.0	50.0	100.0	920.0	30.0	870.0
173	2020-09-25 16:15:00	16	115.0	34.0	75.0	100.0	1080.0	10.0	1030.0
174	2020-09-25 21:40:00	21	145.0	299.0	0.0	100.0	1405.0	0.0	0.0
175	2020-09-26 00:20:00	0	140.0	12.0	15.0	100.0	1565.0	160.0	160.0
176	2020-09-26 03:00:00	3	180.0	18.0	20.0	100.0	1725.0	5.0	320.0
177	2020-09-26 06:45:00	6	170.0	46.0	45.0	100.0	1950.0	230.0	545.0
178	2020-09-26 11:35:00	11	125.0	17.0	85.0	100.0	2240.0	85.0	835.0
179	2020-09-26 15:00:00	15	90.0	21.0	80.0	100.0	2445.0	50.0	1040.0
180	2020-09-26 18:00:00	18	40.0	21.0	90.0	100.0	2625.0	40.0	1220.0
181	2020-09-26 20:35:00	20	45.0	38.0	40.0	100.0	60.0	75.0	1375.0
182	2020-09-26 21:40:00	21	110.0	19.0	20.0	100.0	125.0	140.0	1440.0
183	2020-09-27 00:40:00	0	30.0	30.0	35.0	100.0	305.0	70.0	70.0
184	2020-09-27 01:40:00	1	120.0	30.0	30.0	100.0	365.0	130.0	130.0
185	2020-09-27 05:00:00	5	105.0	39.0	80.0	100.0	565.0	60.0	330.0
186	2020-09-27 07:50:00	7	75.0	44.0	40.0	100.0	735.0	65.0	500.0
187	2020-09-27 10:00:00	10	80.0	14.0	55.0	100.0	865.0	55.0	630.0
188	2020-09-27 12:10:00	12	50.0	13.0	25.0	100.0	995.0	185.0	760.0
189	2020-09-27 15:10:00	15	100.0	11.0	0.0	100.0	1175.0	70.0	70.0
190	2020-09-27 17:25:00	17	5.0	28.0	30.0	100.0	1310.0	100.0	100.0
191	2020-09-27 18:20:00	18	15.0	28.0	85.0	100.0	1365.0	155.0	155.0
192	2020-09-27 18:45:00	18	35.0	28.0	110.0	100.0	1390.0	180.0	180.0
193	2020-09-27 21:35:00	21	5.0	11.0	10.0	100.0	1560.0	85.0	350.0
194	2020-09-27 22:20:00	22	355.0	308.0	0.0	100.0	1605.0	0.0	0.0
195	2020-09-28 05:45:00	5	200.0	92.0	90.0	100.0	2050.0	445.0	445.0
196	2020-09-28 11:45:00	11	85.0	23.0	80.0	100.0	2410.0	15.0	805.0
197	2020-09-28 14:00:00	14	115.0	11.0	50.0	100.0	2545.0	10.0	940.0
198	2020-09-28 17:10:00	17	20.0	7.0	65.0	100.0	2735.0	55.0	1130.0
199	2020-09-28 19:40:00	19	20.0	48.0	130.0	100.0	2885.0	50.0	1280.0
200	2020-09-28 22:00:00	22	325.0	287.0	0.0	100.0	3025.0	0.0	0.0
201	2020-09-29 03:45:00	3	200.0	22.0	20.0	100.0	3370.0	10.0	345.0
202	2020-09-29 09:00:00	9	175.0	9.0	25.0	100.0	3685.0	25.0	660.0
203	2020-09-29 13:25:00	13	45.0	26.0	90.0	100.0	3950.0	55.0	55.0
204	2020-09-29 16:15:00	16	180.0	26.0	85.0	100.0	4120.0	225.0	225.0
205	2020-09-29 22:00:00	22	290.0	205.0	0.0	100.0	4465.0	0.0	0.0
206	2020-09-30 04:05:00	4	145.0	14.0	15.0	100.0	4830.0	70.0	365.0
207	2020-09-30 07:30:00	7	150.0	80.0	60.0	100.0	5035.0	275.0	570.0
208	2020-09-30 11:50:00	11	25.0	22.0	90.0	100.0	5295.0	110.0	830.0
209	2020-09-30 13:40:00	13	140.0	21.0	70.0	100.0	5405.0	20.0	940.0
210	2020-09-30 16:40:00	16	10.0	25.0	25.0	100.0	5585.0	200.0	1120.0
211	2020-09-30 17:45:00	17	85.0	25.0	90.0	100.0	5650.0	45.0	1185.0
212	2020-09-30 22:00:00	22	50.0	14.0	100.0	100.0	45.0	60.0	1440.0
