	datetime	hour	sleep_minutes	last_mothermilk	last_mothermilk_before	last_milk	last_milk_before	last_small_before	last_big_before
174	2020-10-20 03:30:00	3	155.0	15.0	15.0	100.0	440.0	320.0	320.0
175	2020-10-20 06:20:00	6	140.0	15.0	15.0	100.0	610.0	490.0	490.0
176	2020-10-20 10:15:00	10	30.0	8.0	90.0	100.0	845.0	90.0	725.0
177	2020-10-20 12:15:00	12	75.0	9.0	35.0	100.0	965.0	210.0	845.0
178	2020-10-20 15:00:00	15	30.0	10.0	65.0	100.0	1130.0	0.0	1010.0
179	2020-10-20 18:40:00	18	130.0	10.0	10.0	100.0	1350.0	55.0	55.0
180	2020-10-20 21:20:00	21	330.0	26.0	25.0	100.0	1510.0	215.0	215.0
181	2020-10-21 04:20:00	4	175.0	15.0	15.0	100.0	1930.0	90.0	285.0
182	2020-10-21 09:05:00	9	95.0	14.0	15.0	100.0	2215.0	80.0	570.0
183	2020-10-21 12:40:00	12	45.0	3.0	25.0	100.0	2430.0	45.0	785.0
184	2020-10-21 15:50:00	15	100.0	25.0	125.0	100.0	2620.0	130.0	975.0
185	2020-10-21 20:50:00	20	30.0	23.0	25.0	100.0	2920.0	25.0	25.0
186	2020-10-21 21:40:00	21	95.0	15.0	20.0	100.0	2970.0	75.0	75.0
187	2020-10-22 00:10:00	0	75.0	314.0	55.0	100.0	3120.0	55.0	55.0
188	2020-10-22 03:30:00	3	125.0	15.0	15.0	120.0	95.0	255.0	255.0
189	2020-10-22 05:50:00	5	165.0	15.0	15.0	120.0	235.0	395.0	395.0
190	2020-10-22 11:00:00	11	25.0	10.0	10.0	120.0	545.0	20.0	705.0
191	2020-10-22 11:35:00	11	105.0	10.0	10.0	120.0	580.0	55.0	740.0
192	2020-10-22 15:25:00	15	50.0	19.0	125.0	120.0	810.0	70.0	970.0
193	2020-10-22 17:50:00	17	30.0	27.0	90.0	120.0	955.0	35.0	35.0
194	2020-10-22 21:30:00	21	140.0	15.0	15.0	100.0	95.0	45.0	95.0
195	2020-10-23 00:10:00	0	235.0	210.0	20.0	100.0	255.0	20.0	20.0
196	2020-10-23 04:20:00	4	65.0	15.0	15.0	100.0	505.0	270.0	270.0
197	2020-10-23 05:45:00	5	75.0	19.0	20.0	100.0	590.0	20.0	355.0
198	2020-10-23 07:20:00	7	20.0	19.0	20.0	100.0	685.0	115.0	450.0
199	2020-10-23 09:15:00	9	60.0	29.0	30.0	100.0	800.0	30.0	30.0
200	2020-10-23 11:20:00	11	60.0	17.0	15.0	100.0	925.0	55.0	155.0
201	2020-10-23 14:15:00	14	85.0	16.0	85.0	100.0	1100.0	50.0	330.0
202	2020-10-23 17:40:00	17	20.0	17.0	100.0	100.0	1305.0	25.0	65.0
203	2020-10-23 20:35:00	20	210.0	174.0	0.0	100.0	35.0	0.0	0.0
204	2020-10-24 01:00:00	1	220.0	15.0	20.0	100.0	300.0	10.0	265.0
205	2020-10-24 05:05:00	5	235.0	16.0	15.0	100.0	545.0	255.0	510.0
206	2020-10-24 10:50:00	10	40.0	11.0	100.0	100.0	890.0	100.0	855.0
207	2020-10-24 11:35:00	11	25.0	11.0	145.0	100.0	935.0	145.0	900.0
208	2020-10-24 13:45:00	13	75.0	15.0	20.0	100.0	1065.0	75.0	1030.0
209	2020-10-24 17:30:00	17	90.0	9.0	70.0	100.0	1290.0	55.0	1255.0
210	2020-10-24 20:10:00	20	75.0	9.0	125.0	120.0	10.0	20.0	1415.0
211	2020-10-24 21:50:00	21	150.0	138.0	0.0	120.0	110.0	0.0	0.0
212	2020-10-25 00:50:00	0	215.0	25.0	25.0	120.0	290.0	30.0	180.0
213	2020-10-25 04:55:00	4	230.0	24.0	25.0	120.0	535.0	275.0	425.0
214	2020-10-25 11:00:00	11	60.0	14.0	130.0	120.0	900.0	10.0	790.0
215	2020-10-25 13:50:00	13	30.0	10.0	30.0	120.0	90.0	30.0	960.0
216	2020-10-25 14:45:00	14	25.0	10.0	85.0	120.0	145.0	85.0	1015.0
217	2020-10-25 17:40:00	17	20.0	20.0	20.0	120.0	320.0	125.0	1190.0
218	2020-10-25 18:35:00	18	20.0	20.0	75.0	120.0	375.0	180.0	1245.0
219	2020-10-25 21:05:00	21	145.0	27.0	35.0	80.0	45.0	75.0	75.0
220	2020-10-25 23:55:00	23	85.0	154.0	0.0	80.0	215.0	0.0	0.0
221	2020-10-26 01:45:00	1	115.0	20.0	25.0	80.0	325.0	25.0	110.0
222	2020-10-26 05:30:00	5	145.0	10.0	30.0	80.0	550.0	250.0	335.0
223	2020-10-26 08:10:00	8	10.0	12.0	15.0	80.0	710.0	410.0	495.0
224	2020-10-26 09:50:00	9	113.0	8.0	60.0	80.0	810.0	15.0	80.0
225	2020-10-26 13:30:00	13	155.0	13.0	100.0	80.0	1030.0	10.0	300.0
226	2020-10-26 18:45:00	18	5.0	18.0	160.0	80.0	1345.0	110.0	615.0
227	2020-10-26 20:20:00	20	20.0	16.0	15.0	120.0	30.0	50.0	50.0
228	2020-10-26 21:40:00	21	125.0	10.0	10.0	120.0	110.0	130.0	130.0
229	2020-10-27 00:10:00	0	175.0	266.0	25.0	120.0	260.0	25.0	25.0
230	2020-10-27 03:35:00	3	80.0	29.0	30.0	120.0	465.0	230.0	230.0
231	2020-10-27 05:05:00	5	145.0	10.0	10.0	120.0	555.0	320.0	320.0
232	2020-10-27 11:15:00	11	75.0	6.0	5.0	120.0	925.0	75.0	205.0
233	2020-10-27 14:00:00	14	125.0	10.0	10.0	120.0	1090.0	20.0	370.0
234	2020-10-27 18:50:00	18	15.0	18.0	15.0	120.0	1380.0	310.0	660.0
235	2020-10-27 22:05:00	22	130.0	192.0	0.0	120.0	140.0	0.0	0.0
236	2020-10-28 00:45:00	0	205.0	10.0	10.0	120.0	300.0	160.0	160.0
237	2020-10-28 05:30:00	5	90.0	81.0	80.0	120.0	585.0	445.0	445.0
238	2020-10-28 09:00:00	9	20.0	26.0	25.0	120.0	795.0	60.0	655.0
239	2020-10-28 09:35:00	9	145.0	15.0	15.0	120.0	830.0	95.0	690.0
240	2020-10-28 13:25:00	13	90.0	12.0	85.0	120.0	1060.0	70.0	920.0
241	2020-10-28 16:25:00	16	65.0	17.0	90.0	120.0	1240.0	20.0	1100.0
242	2020-10-28 20:10:00	20	75.0	18.0	30.0	120.0	40.0	50.0	1325.0
243	2020-10-28 21:45:00	21	75.0	15.0	15.0	120.0	135.0	145.0	1420.0
244	2020-10-28 23:15:00	23	10.0	15.0	105.0	120.0	225.0	15.0	1510.0
245	2020-10-29 00:05:00	0	10.0	290.0	25.0	60.0	30.0	25.0	25.0
246	2020-10-29 00:30:00	0	215.0	10.0	15.0	60.0	55.0	50.0	50.0
247	2020-10-29 04:15:00	4	80.0	10.0	10.0	60.0	280.0	275.0	275.0
248	2020-10-29 06:05:00	6	25.0	29.0	30.0	60.0	390.0	385.0	385.0
249	2020-10-29 07:20:00	7	90.0	16.0	15.0	60.0	465.0	35.0	35.0
250	2020-10-29 10:20:00	10	45.0	16.0	195.0	60.0	645.0	30.0	30.0
251	2020-10-29 12:55:00	12	40.0	16.0	110.0	60.0	800.0	95.0	185.0
252	2020-10-29 14:10:00	14	10.0	16.0	185.0	60.0	875.0	170.0	260.0
253	2020-10-29 16:10:00	16	30.0	13.0	95.0	60.0	995.0	85.0	380.0
254	2020-10-29 18:00:00	18	15.0	10.0	55.0	60.0	1105.0	195.0	490.0
255	2020-10-29 21:00:00	21	50.0	17.0	20.0	120.0	45.0	60.0	135.0
256	2020-10-29 22:00:00	22	120.0	155.0	0.0	120.0	105.0	0.0	0.0
257	2020-10-30 00:30:00	0	160.0	18.0	20.0	120.0	255.0	25.0	150.0
258	2020-10-30 03:25:00	3	130.0	15.0	15.0	120.0	430.0	200.0	325.0
259	2020-10-30 07:10:00	7	20.0	88.0	95.0	120.0	655.0	425.0	550.0
260	2020-10-30 09:05:00	9	90.0	5.0	5.0	120.0	770.0	15.0	15.0
261	2020-10-30 14:50:00	14	55.0	70.0	20.0	120.0	1115.0	110.0	250.0
262	2020-10-30 17:30:00	17	25.0	10.0	60.0	120.0	1275.0	100.0	410.0
263	2020-10-30 18:00:00	18	40.0	10.0	90.0	120.0	1305.0	130.0	440.0
264	2020-10-30 21:45:00	21	60.0	21.0	20.0	200.0	115.0	55.0	55.0
265	2020-10-30 23:10:00	23	135.0	270.0	0.0	200.0	200.0	0.0	0.0
266	2020-10-31 02:05:00	2	120.0	40.0	40.0	200.0	375.0	175.0	175.0
267	2020-10-31 04:50:00	4	95.0	41.0	45.0	200.0	540.0	340.0	340.0
268	2020-10-31 06:45:00	6	75.0	20.0	20.0	200.0	655.0	455.0	455.0
269	2020-10-31 11:05:00	11	20.0	17.0	20.0	200.0	915.0	20.0	185.0
270	2020-10-31 11:35:00	11	65.0	10.0	10.0	200.0	945.0	50.0	215.0
271	2020-10-31 14:20:00	14	10.0	16.0	0.0	200.0	1110.0	5.0	380.0
272	2020-10-31 16:45:00	16	30.0	16.0	145.0	200.0	1255.0	150.0	525.0
273	2020-10-31 20:20:00	20	40.0	20.0	25.0	120.0	40.0	50.0	740.0
274	2020-10-31 21:05:00	21	45.0	20.0	70.0	120.0	85.0	95.0	785.0
275	2020-10-31 22:05:00	22	70.0	12.0	15.0	120.0	145.0	155.0	845.0
