	date	time	mothermilk	milk	expressedmilk	small	big	sleep
113	2020-11-03	23:45:00	10					
114	2020-11-03	23:55:00						1
115	2020-11-03	23:55:00	226					
116	2020-11-03	23:55:00				1		
117	2020-11-03	23:55:00					1	
118	2020-11-04	05:30:00						0
119	2020-11-04	05:30:00	24					
120	2020-11-04	06:00:00				1		
121	2020-11-04	06:00:00					1	
122	2020-11-04	06:55:00						1
123	2020-11-04	07:50:00						0
124	2020-11-04	08:30:00				1		
125	2020-11-04	08:30:00	43					
126	2020-11-04	09:15:00						1
127	2020-11-04	09:35:00						0
128	2020-11-04	09:55:00	19					
129	2020-11-04	12:10:00						1
130	2020-11-04	12:50:00						0
131	2020-11-04	13:00:00				1		
132	2020-11-04	13:15:00	13					
133	2020-11-04	14:30:00				1		
134	2020-11-04	15:50:00	10					
135	2020-11-04	16:15:00				1		
136	2020-11-04	16:35:00						1
137	2020-11-04	17:00:00						0
138	2020-11-04	17:10:00	14					
139	2020-11-04	17:35:00				1		
140	2020-11-04	17:35:00					1	
141	2020-11-04	18:10:00						1
142	2020-11-04	18:20:00						0
143	2020-11-04	18:40:00				1		
144	2020-11-04	19:30:00				1		
145	2020-11-04	19:40:00		160				
146	2020-11-04	19:45:00	21					
147	2020-11-04	20:15:00	37					
148	2020-11-04	20:50:00						1
149	2020-11-04	23:50:00						0
150	2020-11-04	23:50:00	15					
151	2020-11-04	23:50:00	194					
152	2020-11-04	23:50:00				1		
153	2020-11-04	23:50:00					1	
154	2020-11-05	00:05:00						1
155	2020-11-05	02:55:00						0
156	2020-11-05	02:55:00	17					
157	2020-11-05	03:15:00						1
158	2020-11-05	07:45:00						0
159	2020-11-05	07:45:00				1		
160	2020-11-05	07:45:00	13					
161	2020-11-05	08:30:00				1		
162	2020-11-05	08:45:00	54					
163	2020-11-05	09:40:00						1
164	2020-11-05	11:15:00						0
165	2020-11-05	11:20:00				1		
166	2020-11-05	11:20:00					1	
167	2020-11-05	12:45:00	14					
168	2020-11-05	13:25:00				1		
169	2020-11-05	13:25:00	33					
170	2020-11-05	14:00:00						1
171	2020-11-05	14:25:00						0
172	2020-11-05	15:10:00				1		
173	2020-11-05	15:10:00					1	
174	2020-11-05	15:25:00	25					
175	2020-11-05	15:50:00						1
176	2020-11-05	17:15:00						0
177	2020-11-05	17:20:00				1		
178	2020-11-05	18:20:00				1		
179	2020-11-05	18:50:00	25					
180	2020-11-05	20:00:00				1		
181	2020-11-05	20:10:00		120				
182	2020-11-05	20:30:00	24					
183	2020-11-05	21:20:00				1		
184	2020-11-05	21:20:00					1	
185	2020-11-05	21:45:00	21					
186	2020-11-05	22:05:00						1
187	2020-11-05	22:15:00						0
188	2020-11-05	22:15:00	12					
189	2020-11-05	22:30:00						1
190	2020-11-05	22:30:00	236					
191	2020-11-05	22:30:00				1		
192	2020-11-05	22:30:00					1	
193	2020-11-06	00:25:00						0
194	2020-11-06	00:25:00	39					
195	2020-11-06	01:00:00						1
196	2020-11-06	01:10:00						0
197	2020-11-06	01:10:00				1		
198	2020-11-06	01:15:00	20					
199	2020-11-06	01:35:00						1
200	2020-11-06	02:20:00						0
201	2020-11-06	02:20:00	15					
202	2020-11-06	02:30:00						1
203	2020-11-06	04:55:00						0
204	2020-11-06	04:55:00	85					
205	2020-11-06	06:30:00						1
206	2020-11-06	07:30:00						0
207	2020-11-06	07:40:00				1		
208	2020-11-06	07:40:00					1	
209	2020-11-06	08:20:00	30					
210	2020-11-06	08:55:00						1
211	2020-11-06	09:25:00						0
212	2020-11-06	09:30:00				1		
213	2020-11-06	10:10:00	4					
214	2020-11-06	10:10:00	9					
215	2020-11-06	11:00:00				1		
216	2020-11-06	11:50:00						1
217	2020-11-06	12:15:00						0
218	2020-11-06	12:45:00	18					
219	2020-11-06	13:40:00						1
220	2020-11-06	14:15:00						0
221	2020-11-06	14:45:00	10					
222	2020-11-06	15:00:00				1		
223	2020-11-06	16:45:00						1
224	2020-11-06	17:15:00						0
225	2020-11-06	17:20:00				1		
226	2020-11-06	17:35:00	16					
227	2020-11-06	18:25:00				1		
228	2020-11-06	18:25:00					1	
229	2020-11-06	18:40:00	4					
230	2020-11-06	19:15:00	25					
231	2020-11-06	19:50:00				1		
232	2020-11-06	20:05:00		120				
233	2020-11-06	20:05:00	5					
234	2020-11-06	20:15:00					1	
235	2020-11-06	20:25:00	121					
236	2020-11-06	22:30:00	30					
237	2020-11-06	23:00:00						1
238	2020-11-06	23:00:00	431					
239	2020-11-06	23:00:00				1		
240	2020-11-06	23:00:00					1	
241	2020-11-07	03:30:00						0
242	2020-11-07	03:30:00				1		
243	2020-11-07	03:30:00	20					
244	2020-11-07	03:50:00						1
245	2020-11-07	05:25:00						0
246	2020-11-07	05:25:00	10					
247	2020-11-07	06:15:00						1
248	2020-11-07	07:05:00						0
249	2020-11-07	07:15:00	21					
250	2020-11-07	09:00:00	10					
251	2020-11-07	09:15:00				1		
252	2020-11-07	10:00:00						1
253	2020-11-07	10:10:00						0
254	2020-11-07	10:25:00						1
255	2020-11-07	10:30:00						0
256	2020-11-07	10:35:00	31					
257	2020-11-07	11:05:00						1
258	2020-11-07	12:05:00						0
259	2020-11-07	12:05:00	15					
260	2020-11-07	12:20:00						1
261	2020-11-07	13:25:00						0
262	2020-11-07	13:50:00				1		
263	2020-11-07	14:15:00	10					
264	2020-11-07	15:00:00						1
265	2020-11-07	17:00:00						0
266	2020-11-07	17:20:00	19					
267	2020-11-07	18:25:00	6					
268	2020-11-07	18:50:00				1		
269	2020-11-07	18:50:00					1	
270	2020-11-07	20:10:00	21					
271	2020-11-07	20:35:00						1
272	2020-11-07	21:15:00						0
273	2020-11-07	21:35:00	12					
274	2020-11-07	21:45:00						1
275	2020-11-07	23:50:00						0
276	2020-11-07	23:50:00	172					
277	2020-11-07	23:50:00	347					
278	2020-11-07	23:50:00				1		
279	2020-11-07	23:50:00					1	
280	2020-11-08	02:40:00						1
281	2020-11-08	03:50:00						0
282	2020-11-08	03:50:00	15					
283	2020-11-08	04:05:00						1
284	2020-11-08	05:20:00						0
285	2020-11-08	05:20:00	15					
286	2020-11-08	05:35:00						1
287	2020-11-08	06:35:00						0
288	2020-11-08	06:35:00	15					
289	2020-11-08	06:50:00						1
290	2020-11-08	07:30:00						0
291	2020-11-08	07:30:00				1		
292	2020-11-08	07:30:00	30					
293	2020-11-08	08:10:00						1
294	2020-11-08	09:15:00						0
295	2020-11-08	09:15:00				1		
296	2020-11-08	09:55:00	10					
297	2020-11-08	12:00:00						1
298	2020-11-08	12:30:00						0
299	2020-11-08	12:40:00						1
300	2020-11-08	13:20:00						0
301	2020-11-08	13:30:00						1
302	2020-11-08	13:35:00						0
303	2020-11-08	13:35:00	6					
304	2020-11-08	14:00:00	6					
305	2020-11-08	14:10:00				1		
306	2020-11-08	15:25:00						1
307	2020-11-08	16:20:00						0
308	2020-11-08	16:55:00	12					
309	2020-11-08	18:50:00	18					
310	2020-11-08	19:00:00				1		
311	2020-11-08	19:00:00					1	
312	2020-11-08	19:30:00		120				
313	2020-11-08	19:45:00				1		
314	2020-11-08	19:45:00					1	
315	2020-11-08	20:20:00	21					
316	2020-11-08	20:40:00						1
317	2020-11-08	21:10:00						0
318	2020-11-08	21:10:00	197					
319	2020-11-08	21:10:00	344					
320	2020-11-08	21:10:00				1		
321	2020-11-08	21:10:00					1	
322	2020-11-09	00:30:00	74					
323	2020-11-09	01:00:00						1
324	2020-11-09	03:50:00	38					
325	2020-11-09	03:50:00						0
326	2020-11-09	04:05:00						1
327	2020-11-09	05:35:00						0
328	2020-11-09	05:35:00	56					
329	2020-11-09	06:35:00						1
330	2020-11-09	08:20:00						0
331	2020-11-09	08:30:00				1		
332	2020-11-09	09:00:00	12					
333	2020-11-09	09:20:00				1		
334	2020-11-09	09:20:00					1	
335	2020-11-09	09:55:00						1
336	2020-11-09	11:45:00						0
337	2020-11-09	11:45:00	26					
338	2020-11-09	13:20:00	7					
339	2020-11-09	13:30:00				1		
340	2020-11-09	13:40:00						1
341	2020-11-09	14:30:00						0
342	2020-11-09	15:00:00				1		
343	2020-11-09	15:20:00	37					
344	2020-11-09	17:20:00	8					
345	2020-11-09	17:35:00				1		
346	2020-11-09	19:20:00				1		
347	2020-11-09	19:30:00		120				
348	2020-11-09	19:30:00	34					
349	2020-11-09	20:05:00						1
350	2020-11-09	20:20:00						0
351	2020-11-09	20:20:00	17					
352	2020-11-09	20:35:00						1
353	2020-11-09	21:10:00						0
354	2020-11-09	21:10:00	17					
355	2020-11-09	21:30:00						1
356	2020-11-09	21:40:00						0
357	2020-11-09	21:40:00				1		
358	2020-11-09	21:55:00						1
359	2020-11-09	23:35:00						0
360	2020-11-09	23:40:00	29					
361	2020-11-09	23:40:00	357					
362	2020-11-09	23:40:00				1		
363	2020-11-09	23:40:00					1	
364	2020-11-10	00:10:00						1
365	2020-11-10	01:40:00						0
366	2020-11-10	01:40:00				1		
367	2020-11-10	01:50:00	30					
368	2020-11-10	02:20:00						1
369	2020-11-10	04:25:00						0
370	2020-11-10	04:25:00	20					
371	2020-11-10	04:45:00						1
372	2020-11-10	05:15:00						0
373	2020-11-10	05:15:00	15					
374	2020-11-10	05:30:00						1
375	2020-11-10	06:20:00						0
376	2020-11-10	06:25:00	15					
377	2020-11-10	08:10:00				1		
378	2020-11-10	08:40:00	25					
379	2020-11-10	09:05:00						1
380	2020-11-10	09:10:00	10					
381	2020-11-10	09:15:00						0
382	2020-11-10	09:20:00						1
383	2020-11-10	11:50:00						0
384	2020-11-10	11:55:00				1		
385	2020-11-10	12:00:00	11					
386	2020-11-10	13:30:00						1
387	2020-11-10	14:20:00						0
388	2020-11-10	14:20:00	33					
389	2020-11-10	14:50:00						1
390	2020-11-10	16:00:00						0
391	2020-11-10	16:10:00				1		
392	2020-11-10	17:15:00	14					
393	2020-11-10	17:50:00						1
394	2020-11-10	18:20:00						0
395	2020-11-10	18:45:00	16					
396	2020-11-10	19:35:00				1		
397	2020-11-10	19:45:00		90				
398	2020-11-10	20:05:00	18					
399	2020-11-10	20:40:00				1		
400	2020-11-10	20:40:00					1	
401	2020-11-10	20:50:00	25					
402	2020-11-10	21:15:00						1
403	2020-11-10	21:25:00						0
404	2020-11-10	21:40:00	20					
405	2020-11-10	22:00:00						1
406	2020-11-10	22:30:00						0
407	2020-11-10	23:30:00						1
408	2020-11-10	23:30:00	250					
409	2020-11-10	23:30:00				1		
410	2020-11-10	23:30:00					1	
411	2020-11-11	00:30:00						0
412	2020-11-11	00:30:00	30					
413	2020-11-11	01:00:00						1
414	2020-11-11	05:40:00						0
415	2020-11-11	05:40:00	30					
416	2020-11-11	06:10:00						1
417	2020-11-11	07:20:00						0
418	2020-11-11	07:25:00	11					
419	2020-11-11	07:30:00				1		
420	2020-11-11	07:50:00				1		
421	2020-11-11	07:50:00					1	
422	2020-11-11	08:30:00	111					
423	2020-11-11	10:00:00						1
424	2020-11-11	10:35:00						0
425	2020-11-11	10:40:00				1		
426	2020-11-11	11:20:00				1		
427	2020-11-11	11:20:00	17					
428	2020-11-11	12:15:00				1		
429	2020-11-11	12:35:00	26					
430	2020-11-11	13:00:00						1
431	2020-11-11	13:25:00						0
432	2020-11-11	15:10:00				1		
433	2020-11-11	15:20:00						1
434	2020-11-11	16:00:00						0
435	2020-11-11	16:10:00	25					
436	2020-11-11	17:05:00				1		
437	2020-11-11	17:05:00					1	
438	2020-11-11	18:00:00						1
439	2020-11-11	18:20:00				1		
440	2020-11-11	18:20:00						0
441	2020-11-11	18:45:00	7					
442	2020-11-11	19:20:00				1		
443	2020-11-11	19:30:00		120				
444	2020-11-11	19:55:00				1		
445	2020-11-11	19:55:00					1	
446	2020-11-11	19:55:00	28					
447	2020-11-11	20:20:00						1
448	2020-11-11	20:50:00						0
449	2020-11-11	21:05:00	20					
450	2020-11-11	21:25:00						1
451	2020-11-11	21:40:00						0
452	2020-11-11	22:10:00				1		
453	2020-11-11	22:15:00	30					
454	2020-11-11	22:50:00						1
455	2020-11-11	22:50:00	334					
456	2020-11-11	22:50:00				1		
457	2020-11-11	22:50:00					1	
458	2020-11-12	00:45:00						0
459	2020-11-12	00:55:00						1
460	2020-11-12	01:05:00						0
461	2020-11-12	01:20:00						1
462	2020-11-12	01:35:00						0
463	2020-11-12	01:35:00	228					
464	2020-11-12	01:40:00				1		
465	2020-11-12	02:30:00						1
466	2020-11-12	05:25:00						0
467	2020-11-12	05:25:00	101					
468	2020-11-12	07:05:00						1
469	2020-11-12	08:40:00						0
470	2020-11-12	08:45:00				1		
471	2020-11-12	08:45:00					1	
472	2020-11-12	09:35:00	19					
473	2020-11-12	11:05:00						1
474	2020-11-12	11:35:00						0
475	2020-11-12	12:05:00	9					
476	2020-11-12	12:30:00				1		
477	2020-11-12	13:35:00						1
478	2020-11-12	14:15:00						0
479	2020-11-12	15:05:00				1		
480	2020-11-12	15:05:00					1	
481	2020-11-12	15:05:00	17					
482	2020-11-12	16:15:00	57					
483	2020-11-12	16:30:00						1
484	2020-11-12	17:50:00						0
485	2020-11-12	18:40:00				1		
486	2020-11-12	19:30:00				1		
487	2020-11-12	19:40:00		120				
488	2020-11-12	19:55:00	19					
489	2020-11-12	20:40:00	14					
490	2020-11-12	21:25:00						1
491	2020-11-12	21:25:00	463					
492	2020-11-12	21:25:00				1		
493	2020-11-12	21:25:00					1	
494	2020-11-13	00:35:00						0
495	2020-11-13	00:40:00				1		
496	2020-11-13	00:40:00	109					
497	2020-11-13	02:30:00						1
498	2020-11-13	04:00:00						0
499	2020-11-13	04:00:00	30					
500	2020-11-13	04:30:00						1
501	2020-11-13	07:30:00						0
502	2020-11-13	07:30:00	10					
503	2020-11-13	07:40:00						1
504	2020-11-13	08:30:00						0
505	2020-11-13	08:50:00				1		
506	2020-11-13	09:00:00	11					
507	2020-11-13	09:25:00				1		
508	2020-11-13	09:25:00					1	
509	2020-11-13	09:55:00	59					
510	2020-11-13	10:20:00						1
511	2020-11-13	10:50:00						0
512	2020-11-13	11:25:00				1		
513	2020-11-13	12:40:00						1
514	2020-11-13	13:10:00						0
515	2020-11-13	13:15:00				1		
516	2020-11-13	13:20:00	14					
517	2020-11-13	14:00:00						1
518	2020-11-13	16:10:00						0
519	2020-11-13	16:25:00	25					
520	2020-11-13	17:05:00				1		
521	2020-11-13	18:30:00				1		
522	2020-11-13	19:00:00						1
523	2020-11-13	19:20:00						0
524	2020-11-13	19:40:00	14					
525	2020-11-13	20:15:00				1		
526	2020-11-13	20:25:00		150				
527	2020-11-13	21:25:00	25					
528	2020-11-13	21:45:00						1
529	2020-11-13	23:05:00						0
530	2020-11-13	23:05:00	18					
531	2020-11-13	23:25:00						1
532	2020-11-13	23:25:00	318					
533	2020-11-13	23:25:00				1		
534	2020-11-13	23:25:00					1	
535	2020-11-14	00:30:00						0
536	2020-11-14	00:30:00				1		
537	2020-11-14	00:45:00						1
538	2020-11-14	03:15:00						0
539	2020-11-14	03:15:00	30					
540	2020-11-14	03:45:00						1
541	2020-11-14	06:20:00						0
542	2020-11-14	06:20:00	32					
543	2020-11-14	07:00:00						1
544	2020-11-14	08:35:00						0
545	2020-11-14	08:35:00				1		
546	2020-11-14	09:35:00	12					
547	2020-11-14	10:25:00						1
548	2020-11-14	12:30:00						0
549	2020-11-14	12:45:00	8					
550	2020-11-14	13:10:00				1		
551	2020-11-14	13:10:00					1	
552	2020-11-14	13:25:00	11					
553	2020-11-14	14:35:00						1
554	2020-11-14	16:15:00						0
555	2020-11-14	16:35:00	7					
556	2020-11-14	17:40:00				1		
557	2020-11-14	17:50:00						1
558	2020-11-14	18:15:00						0
559	2020-11-14	18:15:00	29					
560	2020-11-14	19:45:00				1		
561	2020-11-14	20:00:00		120				
562	2020-11-14	20:10:00	11					
563	2020-11-14	20:45:00				1		
564	2020-11-14	20:45:00					1	
565	2020-11-14	21:10:00	32					
566	2020-11-14	21:40:00						1
567	2020-11-14	22:05:00						0
568	2020-11-14	22:10:00	30					
569	2020-11-14	22:40:00						1
570	2020-11-14	22:40:00	202					
571	2020-11-14	22:40:00				1		
572	2020-11-14	22:40:00					1	
573	2020-11-15	03:10:00						0
574	2020-11-15	03:10:00	72					
575	2020-11-15	04:25:00						1
576	2020-11-15	05:55:00						0
577	2020-11-15	05:55:00	55					
578	2020-11-15	06:50:00						1
579	2020-11-15	09:00:00						0
580	2020-11-15	09:00:00				1		
581	2020-11-15	10:05:00	10					
582	2020-11-15	11:30:00						1
583	2020-11-15	13:10:00						0
584	2020-11-15	13:30:00				1		
585	2020-11-15	13:30:00	13					
586	2020-11-15	15:00:00						1
587	2020-11-15	15:30:00						0
588	2020-11-15	16:15:00	13					
589	2020-11-15	16:30:00				1		
590	2020-11-15	17:20:00				1		
591	2020-11-15	17:20:00					1	
592	2020-11-15	17:50:00	13					
593	2020-11-15	18:05:00	10					
594	2020-11-15	18:25:00						1
595	2020-11-15	18:40:00						0
596	2020-11-15	19:45:00				1		
597	2020-11-15	19:55:00		120				
598	2020-11-15	20:05:00	36					
599	2020-11-15	20:40:00						1
600	2020-11-15	20:50:00						0
601	2020-11-15	20:50:00	11					
602	2020-11-15	21:00:00						1
603	2020-11-15	23:05:00						0
604	2020-11-15	23:05:00	78					
605	2020-11-15	23:05:00	313					
606	2020-11-15	23:05:00				1		
607	2020-11-15	23:05:00					1	
608	2020-11-16	00:25:00	17					
609	2020-11-16	00:40:00						1
610	2020-11-16	03:50:00						0
611	2020-11-16	03:50:00	30					
612	2020-11-16	04:20:00						1
613	2020-11-16	04:50:00						0
614	2020-11-16	04:50:00				1		
615	2020-11-16	04:50:00	30					
616	2020-11-16	05:20:00						1
617	2020-11-16	07:35:00						0
618	2020-11-16	07:35:00	22					
619	2020-11-16	08:00:00				1		
620	2020-11-16	08:00:00					1	
621	2020-11-16	09:00:00	10					
622	2020-11-16	09:15:00				1		
623	2020-11-16	09:55:00						1
624	2020-11-16	11:05:00						0
625	2020-11-16	11:10:00	16					
626	2020-11-16	12:40:00				1		
627	2020-11-16	12:55:00						1
628	2020-11-16	14:20:00						0
629	2020-11-16	14:25:00	17					
630	2020-11-16	15:05:00				1		
631	2020-11-16	16:15:00				1		
632	2020-11-16	16:30:00						1
633	2020-11-16	17:00:00						0
634	2020-11-16	17:15:00	13					
635	2020-11-16	18:00:00				1		
636	2020-11-16	18:50:00					1	
637	2020-11-16	19:30:00		120				
638	2020-11-16	19:35:00	10					
639	2020-11-16	19:45:00						1
640	2020-11-16	20:15:00						0
641	2020-11-16	20:25:00	7					
642	2020-11-16	20:35:00						1
643	2020-11-16	20:40:00						0
644	2020-11-16	20:45:00					1	
645	2020-11-16	20:45:00				1		
646	2020-11-16	20:45:00	14					
647	2020-11-16	21:00:00						1
648	2020-11-16	21:05:00						0
649	2020-11-16	21:05:00	15					
650	2020-11-16	21:25:00						1
651	2020-11-16	22:00:00						0
652	2020-11-16	22:05:00	8					
653	2020-11-16	22:15:00						1
654	2020-11-16	22:15:00	210					
655	2020-11-16	22:15:00				1		
656	2020-11-16	22:15:00					1	
657	2020-11-17	00:45:00						0
658	2020-11-17	00:45:00	18					
659	2020-11-17	01:00:00						1
660	2020-11-17	02:25:00						0
661	2020-11-17	02:25:00	35					
662	2020-11-17	03:00:00	13					
663	2020-11-17	03:15:00						1
664	2020-11-17	04:15:00						0
665	2020-11-17	04:15:00				1		
666	2020-11-17	04:20:00	17					
667	2020-11-17	04:40:00						1
668	2020-11-17	06:25:00	20					
669	2020-11-17	06:25:00						0
670	2020-11-17	07:10:00				1		
671	2020-11-17	07:10:00					1	
672	2020-11-17	08:25:00				1		
673	2020-11-17	08:25:00					1	
674	2020-11-17	08:40:00	20					
675	2020-11-17	09:00:00						1
676	2020-11-17	09:15:00						0
677	2020-11-17	09:25:00	15					
678	2020-11-17	09:40:00						1
679	2020-11-17	09:55:00						0
680	2020-11-17	10:00:00						1
681	2020-11-17	10:35:00						0
682	2020-11-17	10:40:00					1	
683	2020-11-17	10:40:00				1		
684	2020-11-17	11:45:00	11					
685	2020-11-17	12:15:00				1		
686	2020-11-17	12:50:00				1		
687	2020-11-17	13:05:00						1
688	2020-11-17	15:25:00						0
689	2020-11-17	15:35:00	12					
690	2020-11-17	16:25:00				1		
691	2020-11-17	17:15:00	42					
692	2020-11-17	18:40:00					1	
693	2020-11-17	18:40:00				1		
694	2020-11-17	18:55:00	5					
695	2020-11-17	19:30:00				1		
696	2020-11-17	19:35:00		120				
697	2020-11-17	19:55:00	9					
698	2020-11-17	20:30:00						1
699	2020-11-17	21:50:00						0
700	2020-11-17	22:05:00						1
701	2020-11-17	23:45:00				1		
702	2020-11-17	23:45:00	15					
703	2020-11-17	23:45:00						0
704	2020-11-17	23:45:00	233					
705	2020-11-17	23:45:00				1		
706	2020-11-17	23:45:00					1	
707	2020-11-18	00:00:00						1
708	2020-11-18	02:35:00						0
709	2020-11-18	02:35:00	15					
710	2020-11-18	02:50:00						1
711	2020-11-18	04:30:00						0
712	2020-11-18	04:35:00				1		
713	2020-11-18	04:35:00	51					
714	2020-11-18	05:30:00						1
715	2020-11-18	07:00:00						0
716	2020-11-18	07:00:00	20					
717	2020-11-18	07:30:00						1
718	2020-11-18	08:10:00						0
719	2020-11-18	08:25:00				1		
720	2020-11-18	08:25:00					1	
721	2020-11-18	09:10:00				1		
722	2020-11-18	09:15:00	11					
723	2020-11-18	11:00:00						1
724	2020-11-18	11:40:00						0
725	2020-11-18	12:05:00	10					
726	2020-11-18	12:30:00					1	
727	2020-11-18	12:30:00				1		
728	2020-11-18	13:05:00						1
729	2020-11-18	13:50:00						0
730	2020-11-18	14:15:00	22					
731	2020-11-18	16:00:00				1		
732	2020-11-18	16:05:00	12					
733	2020-11-18	16:15:00						1
734	2020-11-18	16:25:00						0
735	2020-11-18	17:50:00						1
736	2020-11-18	18:10:00						0
737	2020-11-18	18:30:00				1		
738	2020-11-18	18:50:00	7					
739	2020-11-18	19:30:00				1		
740	2020-11-18	19:40:00		120				
741	2020-11-18	20:00:00					1	
742	2020-11-18	20:05:00	15					
743	2020-11-18	20:35:00						1
744	2020-11-18	21:20:00						0
745	2020-11-18	21:20:00	10					
746	2020-11-18	21:40:00						1
747	2020-11-18	23:25:00						0
748	2020-11-18	23:50:00						1
749	2020-11-18	23:50:00	171					
750	2020-11-18	23:50:00				1		
751	2020-11-18	23:50:00					1	
752	2020-11-19	01:20:00						0
753	2020-11-19	01:25:00	15					
754	2020-11-19	01:40:00						1
755	2020-11-19	05:30:00						0
756	2020-11-19	05:30:00	12					
757	2020-11-19	05:40:00						1
758	2020-11-19	07:20:00						0
759	2020-11-19	07:20:00				1		
760	2020-11-19	07:55:00	8					
761	2020-11-19	08:30:00				1		
762	2020-11-19	08:30:00					1	
763	2020-11-19	08:55:00						1
764	2020-11-19	11:30:00						0
765	2020-11-19	11:30:00				1		
766	2020-11-19	11:30:00	11					
767	2020-11-19	12:45:00						1
768	2020-11-19	13:05:00						0
769	2020-11-19	13:55:00				1		
770	2020-11-19	14:10:00						1
771	2020-11-19	15:45:00						0
772	2020-11-19	15:50:00	15					
773	2020-11-19	16:20:00				1		
774	2020-11-19	16:20:00					1	
775	2020-11-19	17:15:00	18					
776	2020-11-19	17:35:00						1
777	2020-11-19	18:30:00						0
778	2020-11-19	19:30:00				1		
779	2020-11-19	19:45:00		120				
780	2020-11-19	19:50:00	14					
781	2020-11-19	20:30:00	30					
782	2020-11-19	21:00:00						1
783	2020-11-19	22:30:00						0
784	2020-11-19	22:30:00	30					
785	2020-11-19	23:00:00						1
786	2020-11-19	23:00:00	152					
787	2020-11-19	23:00:00				1		
788	2020-11-19	23:00:00					1	
789	2020-11-20	02:15:00						0
790	2020-11-20	02:15:00	15					
791	2020-11-20	02:30:00						1
792	2020-11-20	03:45:00						0
