	date	time	mothermilk	milk	expressedmilk	small	big	sleep
241	2020-09-08	07:50:00	32					
242	2020-09-08	08:30:00						1
243	2020-09-08	09:15:00						0
244	2020-09-08	09:15:00				1		
245	2020-09-08	10:00:00						1
246	2020-09-08	10:55:00						0
247	2020-09-08	11:10:00				1		
248	2020-09-08	11:10:00	30					
249	2020-09-08	11:40:00						1
250	2020-09-08	15:45:00						0
251	2020-09-08	15:45:00	18					
252	2020-09-08	16:30:00				1		
253	2020-09-08	16:45:00	35					
254	2020-09-08	17:35:00				1		
255	2020-09-08	18:20:00				1		
256	2020-09-08	18:55:00	10					
257	2020-09-08	19:20:00				1		
258	2020-09-08	19:30:00	19					
259	2020-09-08	20:20:00			50			
260	2020-09-08	20:30:00	29					
261	2020-09-08	21:20:00						1
262	2020-09-08	21:45:00						0
263	2020-09-08	22:15:00	22					
264	2020-09-08	22:45:00						1
265	2020-09-08	22:45:00	274					
266	2020-09-08	22:45:00				1		
267	2020-09-08	22:45:00					1	
268	2020-09-09	02:15:00	45					
269	2020-09-09	06:15:00						0
270	2020-09-09	06:15:00	23					
271	2020-09-09	06:45:00						1
272	2020-09-09	07:00:00				1		
273	2020-09-09	08:05:00						0
274	2020-09-09	08:25:00				1		
275	2020-09-09	08:30:00	16					
276	2020-09-09	09:40:00						1
277	2020-09-09	11:25:00						0
278	2020-09-09	11:35:00	17					
279	2020-09-09	12:00:00				1		
280	2020-09-09	12:30:00						1
281	2020-09-09	14:40:00						0
282	2020-09-09	15:00:00	25					
283	2020-09-09	15:50:00				1		
284	2020-09-09	16:25:00						1
285	2020-09-09	17:10:00						0
286	2020-09-09	17:20:00	18					
287	2020-09-09	17:55:00				1		
288	2020-09-09	18:25:00						1
289	2020-09-09	19:10:00						0
290	2020-09-09	19:20:00				1		
291	2020-09-09	19:20:00	19					
292	2020-09-09	20:35:00						1
293	2020-09-09	20:45:00						0
294	2020-09-09	21:00:00				1		
295	2020-09-09	21:05:00	21					
296	2020-09-09	21:30:00	15					
297	2020-09-09	22:10:00		80				
298	2020-09-09	23:05:00						1
299	2020-09-09	23:10:00						0
300	2020-09-09	23:40:00	20					
301	2020-09-09	23:40:00	218					
302	2020-09-09	23:40:00				1		
303	2020-09-09	23:40:00					1	
304	2020-09-10	00:00:00	11					
305	2020-09-10	00:40:00	15					
306	2020-09-10	01:30:00						1
307	2020-09-10	03:15:00	15					
308	2020-09-10	06:50:00	28					
309	2020-09-10	09:35:00				1		
310	2020-09-10	09:55:00						0
311	2020-09-10	09:55:00	24					
312	2020-09-10	11:00:00				1		
313	2020-09-10	11:00:00					1	
314	2020-09-10	11:20:00						1
315	2020-09-10	11:50:00						0
316	2020-09-10	12:15:00	16					
317	2020-09-10	13:20:00						1
318	2020-09-10	14:00:00						0
319	2020-09-10	14:05:00	16					
320	2020-09-10	14:40:00						1
321	2020-09-10	17:30:00						0
322	2020-09-10	17:35:00				1		
323	2020-09-10	17:35:00	15					
324	2020-09-10	18:35:00				1		
325	2020-09-10	18:35:00					1	
326	2020-09-10	19:00:00						1
327	2020-09-10	19:20:00						0
328	2020-09-10	19:40:00	21					
329	2020-09-10	20:30:00				1		
330	2020-09-10	20:40:00	35					
331	2020-09-10	21:25:00						1
332	2020-09-10	21:25:00	196					
333	2020-09-10	21:25:00				1		
334	2020-09-10	21:25:00					1	
335	2020-09-11	00:50:00						0
336	2020-09-11	00:50:00	22					
337	2020-09-11	01:15:00						1
338	2020-09-11	03:00:00						0
339	2020-09-11	03:00:00	16					
340	2020-09-11	03:30:00	86					
341	2020-09-11	04:00:00						1
342	2020-09-11	05:40:00						0
343	2020-09-11	05:40:00	85					
344	2020-09-11	06:20:00						1
345	2020-09-11	07:20:00						0
346	2020-09-11	07:40:00				1		
347	2020-09-11	08:30:00						1
348	2020-09-11	11:00:00						0
349	2020-09-11	11:00:00	18					
350	2020-09-11	11:30:00				1		
351	2020-09-11	11:30:00					1	
352	2020-09-11	12:15:00						1
353	2020-09-11	12:35:00						0
354	2020-09-11	12:55:00	29					
355	2020-09-11	14:10:00						1
356	2020-09-11	16:30:00						0
357	2020-09-11	16:30:00	20					
358	2020-09-11	17:10:00				1		
359	2020-09-11	18:00:00						1
360	2020-09-11	18:40:00						0
361	2020-09-11	18:45:00						1
362	2020-09-11	18:50:00						0
363	2020-09-11	18:55:00	20					
364	2020-09-11	19:50:00				1		
365	2020-09-11	19:50:00					1	
366	2020-09-11	20:05:00						1
367	2020-09-11	20:30:00						0
368	2020-09-11	20:45:00	11					
369	2020-09-11	21:40:00			60			
370	2020-09-11	21:45:00	15					
371	2020-09-11	22:15:00				1		
372	2020-09-11	22:25:00	21					
373	2020-09-11	23:10:00	31					
374	2020-09-11	23:10:00	376					
375	2020-09-11	23:10:00				1		
376	2020-09-11	23:10:00					1	
377	2020-09-12	00:00:00						1
378	2020-09-12	01:25:00						0
379	2020-09-12	01:25:00	17					
380	2020-09-12	01:50:00						1
381	2020-09-12	03:55:00	16					
382	2020-09-12	04:10:00				1		
383	2020-09-12	04:10:00					1	
384	2020-09-12	04:15:00						0
385	2020-09-12	04:20:00	30					
386	2020-09-12	05:00:00						1
387	2020-09-12	07:55:00	32					
388	2020-09-12	08:40:00						0
389	2020-09-12	08:50:00				1		
390	2020-09-12	09:25:00	25					
391	2020-09-12	10:30:00						1
392	2020-09-12	12:40:00						0
393	2020-09-12	12:40:00				1		
394	2020-09-12	12:40:00	14					
395	2020-09-12	13:55:00						1
396	2020-09-12	14:20:00						0
397	2020-09-12	14:45:00	107					
398	2020-09-12	15:30:00						1
399	2020-09-12	17:25:00						0
400	2020-09-12	18:00:00	20					
401	2020-09-12	18:40:00				1		
402	2020-09-12	19:20:00						1
403	2020-09-12	19:40:00						0
404	2020-09-12	20:05:00				1		
405	2020-09-12	20:05:00	17					
406	2020-09-12	21:40:00	32					
407	2020-09-12	22:15:00			60			
408	2020-09-12	22:40:00		70				
409	2020-09-12	23:15:00	20					
410	2020-09-12	23:40:00						1
411	2020-09-12	23:40:00	329					
412	2020-09-12	23:40:00				1		
413	2020-09-12	23:40:00					1	
414	2020-09-13	02:35:00	15					
415	2020-09-13	03:50:00	10					
416	2020-09-13	04:10:00				1		
417	2020-09-13	04:10:00					1	
418	2020-09-13	04:10:00						0
419	2020-09-13	04:20:00	23					
420	2020-09-13	04:45:00						1
421	2020-09-13	06:35:00	67					
422	2020-09-13	07:45:00						0
423	2020-09-13	08:10:00	10					
424	2020-09-13	09:10:00				1		
425	2020-09-13	09:20:00	24					
426	2020-09-13	10:15:00						1
427	2020-09-13	12:15:00						0
428	2020-09-13	12:35:00				1		
429	2020-09-13	12:35:00	22					
430	2020-09-13	13:40:00						1
431	2020-09-13	15:00:00						0
432	2020-09-13	15:00:00	30					
433	2020-09-13	16:30:00						1
434	2020-09-13	18:10:00						0
435	2020-09-13	18:20:00				1		
436	2020-09-13	18:20:00	26					
437	2020-09-13	19:15:00				1		
438	2020-09-13	19:15:00	23					
439	2020-09-13	20:20:00				1		
440	2020-09-13	20:30:00			80			
441	2020-09-13	21:00:00				1		
442	2020-09-13	21:30:00	30					
443	2020-09-13	22:20:00	20					
444	2020-09-13	23:00:00				1		
445	2020-09-13	23:20:00	20					
446	2020-09-13	23:20:00	318					
447	2020-09-13	23:20:00				1		
448	2020-09-13	23:20:00					1	
449	2020-09-14	00:15:00	15					
450	2020-09-14	00:30:00						1
451	2020-09-14	04:40:00	18					
452	2020-09-14	05:00:00				1		
453	2020-09-14	05:00:00					1	
454	2020-09-14	05:00:00						0
455	2020-09-14	05:20:00	25					
456	2020-09-14	05:50:00	18					
457	2020-09-14	06:35:00	5					
458	2020-09-14	06:40:00						1
459	2020-09-14	10:25:00						0
460	2020-09-14	10:25:00				1		
461	2020-09-14	10:25:00	21					
462	2020-09-14	11:20:00				1		
463	2020-09-14	11:30:00	16					
464	2020-09-14	12:20:00						1
465	2020-09-14	12:50:00				1		
466	2020-09-14	12:50:00						0
467	2020-09-14	13:00:00						1
468	2020-09-14	15:10:00						0
469	2020-09-14	15:15:00				1		
470	2020-09-14	15:15:00	25					
471	2020-09-14	15:50:00						1
472	2020-09-14	16:05:00						0
473	2020-09-14	17:10:00						1
474	2020-09-14	18:25:00						0
475	2020-09-14	18:45:00	19					
476	2020-09-14	19:10:00						1
477	2020-09-14	19:15:00						0
478	2020-09-14	19:40:00						1
479	2020-09-14	20:30:00						0
480	2020-09-14	20:50:00	27					
481	2020-09-14	21:25:00						1
482	2020-09-14	23:50:00						0
483	2020-09-14	23:50:00	24					
484	2020-09-14	23:50:00	212					
485	2020-09-14	23:50:00				1		
486	2020-09-14	23:50:00					1	
487	2020-09-15	00:20:00						1
488	2020-09-15	00:35:00						0
489	2020-09-15	00:35:00				1		
490	2020-09-15	00:50:00	13					
491	2020-09-15	01:05:00						1
492	2020-09-15	02:50:00						0
493	2020-09-15	02:50:00	10					
494	2020-09-15	03:00:00						1
495	2020-09-15	05:55:00	50					
496	2020-09-15	07:00:00						0
497	2020-09-15	07:00:00				1		
498	2020-09-15	07:20:00	6					
499	2020-09-15	07:40:00	8					
500	2020-09-15	07:50:00						1
501	2020-09-15	08:45:00						0
502	2020-09-15	09:10:00				1		
503	2020-09-15	09:20:00						1
504	2020-09-15	10:15:00						0
505	2020-09-15	10:15:00	9					
506	2020-09-15	10:25:00						1
507	2020-09-15	10:30:00						0
508	2020-09-15	10:30:00	10					
509	2020-09-15	11:15:00						1
510	2020-09-15	13:10:00						0
511	2020-09-15	13:25:00				1		
512	2020-09-15	13:35:00	17					
513	2020-09-15	14:45:00						1
514	2020-09-15	16:35:00						0
515	2020-09-15	16:35:00	40					
516	2020-09-15	17:15:00						1
517	2020-09-15	18:25:00						0
518	2020-09-15	18:30:00				1		
519	2020-09-15	19:10:00				1		
520	2020-09-15	19:15:00	25					
521	2020-09-15	20:30:00				1		
522	2020-09-15	20:45:00	41					
523	2020-09-15	21:35:00						1
524	2020-09-15	21:45:00						0
525	2020-09-15	22:10:00				1		
526	2020-09-15	22:15:00	29					
527	2020-09-15	22:45:00						1
528	2020-09-15	22:45:00	258					
529	2020-09-15	22:45:00				1		
530	2020-09-15	22:45:00					1	
531	2020-09-16	00:15:00	21					
532	2020-09-16	00:55:00	20					
533	2020-09-16	03:15:00	12					
534	2020-09-16	04:10:00	86					
535	2020-09-16	06:20:00	19					
536	2020-09-16	08:30:00						0
537	2020-09-16	08:45:00				1		
538	2020-09-16	08:45:00	39					
539	2020-09-16	09:30:00				1		
540	2020-09-16	10:30:00						1
541	2020-09-16	12:00:00						0
542	2020-09-16	12:10:00	18					
543	2020-09-16	13:00:00				1		
544	2020-09-16	13:20:00	15					
545	2020-09-16	14:10:00						1
546	2020-09-16	17:00:00						0
547	2020-09-16	17:00:00	31					
548	2020-09-16	18:00:00				1		
549	2020-09-16	18:20:00						1
550	2020-09-16	19:05:00						0
551	2020-09-16	19:35:00	32					
552	2020-09-16	20:40:00				1		
553	2020-09-16	21:20:00		20				
554	2020-09-16	21:20:00			40			
555	2020-09-16	21:35:00	48					
556	2020-09-16	22:25:00						1
557	2020-09-16	22:25:00	341					
558	2020-09-16	22:25:00				1		
559	2020-09-16	22:25:00					1	
560	2020-09-17	00:20:00	29					
561	2020-09-17	02:20:00						0
562	2020-09-17	02:20:00				1		
563	2020-09-17	02:20:00					1	
564	2020-09-17	02:30:00	26					
565	2020-09-17	03:00:00						1
566	2020-09-17	05:15:00	100					
567	2020-09-17	05:15:00						0
568	2020-09-17	05:30:00						1
569	2020-09-17	08:30:00						0
570	2020-09-17	08:30:00				1		
571	2020-09-17	08:40:00	20					
572	2020-09-17	09:40:00				1		
573	2020-09-17	10:05:00						1
574	2020-09-17	11:50:00						0
575	2020-09-17	12:05:00	25					
576	2020-09-17	12:45:00				1		
577	2020-09-17	13:10:00						1
578	2020-09-17	14:00:00						0
579	2020-09-17	14:05:00						1
580	2020-09-17	16:10:00						0
581	2020-09-17	16:10:00				1		
582	2020-09-17	16:15:00	30					
583	2020-09-17	17:20:00				1		
584	2020-09-17	17:50:00						1
585	2020-09-17	18:35:00						0
586	2020-09-17	18:50:00						1
587	2020-09-17	18:55:00						0
588	2020-09-17	19:05:00	24					
589	2020-09-17	19:30:00				1		
590	2020-09-17	20:40:00				1		
591	2020-09-17	20:50:00	45					
592	2020-09-17	21:40:00	28					
593	2020-09-17	22:15:00		80				
594	2020-09-17	22:25:00	9					
595	2020-09-17	22:35:00						1
596	2020-09-17	22:40:00						0
597	2020-09-17	22:55:00						1
598	2020-09-17	22:55:00	336					
599	2020-09-17	22:55:00				1		
600	2020-09-17	22:55:00					1	
601	2020-09-18	00:50:00	19					
602	2020-09-18	03:20:00						0
603	2020-09-18	03:20:00				1		
604	2020-09-18	03:20:00	20					
605	2020-09-18	03:40:00	20					
606	2020-09-18	04:00:00						1
607	2020-09-18	08:00:00						0
608	2020-09-18	08:00:00				1		
609	2020-09-18	08:15:00	13					
610	2020-09-18	08:45:00					1	
611	2020-09-18	09:35:00						1
612	2020-09-18	10:05:00						0
613	2020-09-18	10:10:00						1
614	2020-09-18	11:25:00						0
615	2020-09-18	11:25:00	27					
616	2020-09-18	12:00:00				1		
617	2020-09-18	13:15:00						1
618	2020-09-18	13:55:00						0
619	2020-09-18	13:55:00	41					
620	2020-09-18	15:20:00						1
621	2020-09-18	15:40:00						0
622	2020-09-18	16:20:00				1		
623	2020-09-18	16:20:00					1	
624	2020-09-18	16:20:00	32					
625	2020-09-18	18:00:00				1		
626	2020-09-18	18:20:00	23					
627	2020-09-18	18:50:00				1		
628	2020-09-18	19:25:00						1
629	2020-09-18	19:35:00						0
630	2020-09-18	20:10:00	20					
631	2020-09-18	21:00:00				1		
632	2020-09-18	21:10:00		80				
633	2020-09-18	21:30:00	27					
634	2020-09-18	22:00:00						1
635	2020-09-18	22:00:00	241					
636	2020-09-18	22:00:00				1		
637	2020-09-18	22:00:00					1	
638	2020-09-19	00:30:00	39					
639	2020-09-19	03:35:00						0
640	2020-09-19	03:35:00	16					
641	2020-09-19	04:00:00				1		
642	2020-09-19	04:05:00	30					
643	2020-09-19	04:35:00						1
644	2020-09-19	06:45:00						0
645	2020-09-19	06:45:00	39					
646	2020-09-19	07:25:00						1
647	2020-09-19	09:15:00						0
648	2020-09-19	09:20:00				1		
649	2020-09-19	09:45:00	25					
650	2020-09-19	10:20:00				1		
651	2020-09-19	10:35:00				1		
652	2020-09-19	10:55:00	26					
653	2020-09-19	12:15:00						1
654	2020-09-19	12:35:00						0
655	2020-09-19	13:15:00				1		
656	2020-09-19	13:30:00						1
657	2020-09-19	14:15:00						0
658	2020-09-19	14:20:00	18					
659	2020-09-19	15:50:00						1
660	2020-09-19	16:35:00						0
661	2020-09-19	17:40:00	15					
662	2020-09-19	19:00:00				1		
663	2020-09-19	19:20:00	22					
664	2020-09-19	20:00:00				1		
665	2020-09-19	20:20:00			20			
666	2020-09-19	20:30:00		80				
667	2020-09-19	20:30:00						1
668	2020-09-19	20:45:00						0
669	2020-09-19	21:35:00	28					
670	2020-09-19	22:05:00						1
671	2020-09-19	22:05:00	257					
672	2020-09-19	22:05:00				1		
673	2020-09-19	22:05:00					1	
674	2020-09-20	01:20:00	28					
675	2020-09-20	04:30:00	47					
676	2020-09-20	04:30:00						0
677	2020-09-20	05:30:00						1
678	2020-09-20	06:30:00						0
679	2020-09-20	06:30:00	32					
680	2020-09-20	07:00:00						1
681	2020-09-20	07:00:00				1		
682	2020-09-20	08:50:00						0
683	2020-09-20	08:50:00	9					
684	2020-09-20	10:00:00						1
685	2020-09-20	11:55:00						0
686	2020-09-20	11:55:00	13					
687	2020-09-20	12:10:00				1		
688	2020-09-20	12:30:00						1
689	2020-09-20	13:25:00						0
690	2020-09-20	14:10:00	21					
691	2020-09-20	15:10:00						1
692	2020-09-20	15:40:00						0
693	2020-09-20	16:10:00						1
694	2020-09-20	17:00:00						0
695	2020-09-20	17:10:00				1		
696	2020-09-20	17:25:00	26					
697	2020-09-20	18:10:00				1		
698	2020-09-20	18:30:00	19					
699	2020-09-20	19:00:00				1		
700	2020-09-20	19:20:00		80				
701	2020-09-20	19:40:00	51					
702	2020-09-20	20:35:00						1
703	2020-09-20	23:10:00	30					
704	2020-09-20	23:10:00	275					
705	2020-09-20	23:10:00				1		
706	2020-09-20	23:10:00					1	
707	2020-09-21	02:25:00						0
708	2020-09-21	02:25:00	18					
709	2020-09-21	02:45:00						1
710	2020-09-21	02:55:00						0
711	2020-09-21	02:55:00	9					
712	2020-09-21	03:05:00						1
713	2020-09-21	03:10:00				1		
714	2020-09-21	03:10:00						0
715	2020-09-21	03:15:00	15					
716	2020-09-21	03:30:00						1
717	2020-09-21	05:25:00						0
718	2020-09-21	05:25:00	15					
719	2020-09-21	05:40:00						1
720	2020-09-21	08:10:00						0
721	2020-09-21	08:15:00	23					
722	2020-09-21	08:40:00				1		
723	2020-09-21	09:45:00						1
724	2020-09-21	11:10:00						0
725	2020-09-21	11:10:00	21					
726	2020-09-21	11:35:00				1		
727	2020-09-21	12:25:00	11					
728	2020-09-21	13:20:00						1
729	2020-09-21	14:40:00						0
730	2020-09-21	15:00:00				1		
731	2020-09-21	15:15:00	20					
732	2020-09-21	16:30:00						1
733	2020-09-21	17:45:00						0
734	2020-09-21	18:00:00				1		
735	2020-09-21	18:00:00	13					
736	2020-09-21	18:40:00				1		
737	2020-09-21	18:55:00	22					
738	2020-09-21	19:30:00				1		
739	2020-09-21	20:00:00		80				
740	2020-09-21	20:05:00	28					
741	2020-09-21	20:35:00						1
742	2020-09-21	21:25:00						0
743	2020-09-21	21:25:00	15					
744	2020-09-21	21:40:00						1
745	2020-09-21	21:40:00	210					
746	2020-09-21	21:40:00				1		
747	2020-09-21	21:40:00					1	
748	2020-09-22	00:10:00	19					
749	2020-09-22	01:20:00						0
750	2020-09-22	01:25:00				1		
751	2020-09-22	01:25:00	10					
752	2020-09-22	01:35:00						1
753	2020-09-22	04:15:00	15					
754	2020-09-22	04:15:00						0
755	2020-09-22	04:30:00						1
756	2020-09-22	04:50:00						0
757	2020-09-22	04:50:00	15					
758	2020-09-22	05:05:00						1
759	2020-09-22	06:40:00						0
760	2020-09-22	06:40:00	38					
761	2020-09-22	07:15:00						1
762	2020-09-22	08:30:00						0
763	2020-09-22	08:30:00				1		
764	2020-09-22	08:35:00	24					
765	2020-09-22	09:35:00				1		
766	2020-09-22	10:10:00						1
767	2020-09-22	12:20:00						0
768	2020-09-22	12:25:00				1		
769	2020-09-22	12:25:00	22					
770	2020-09-22	13:45:00						1
771	2020-09-22	14:10:00						0
772	2020-09-22	14:25:00				1		
773	2020-09-22	14:30:00	17					
774	2020-09-22	16:00:00						1
775	2020-09-22	16:25:00						0
776	2020-09-22	16:45:00				1		
777	2020-09-22	16:45:00	19					
778	2020-09-22	18:05:00						1
779	2020-09-22	18:45:00						0
780	2020-09-22	19:00:00	22					
781	2020-09-22	20:00:00				1		
782	2020-09-22	20:15:00	20					
783	2020-09-22	20:35:00		80				
784	2020-09-22	21:15:00	59					
785	2020-09-22	22:15:00						1
786	2020-09-22	22:15:00	281					
787	2020-09-22	22:15:00				1		
788	2020-09-22	22:15:00					1	
789	2020-09-23	00:45:00	19					
790	2020-09-23	03:10:00	21					
