	date	time	mothermilk	milk	expressedmilk	small	big	sleep
216	2021-02-09	07:10:00				1		
217	2021-02-09	08:40:00						1
218	2021-02-09	09:25:00						0
219	2021-02-09	09:30:00				1		
220	2021-02-09	10:00:00	8					
221	2021-02-09	11:05:00						1
222	2021-02-09	14:00:00						0
223	2021-02-09	14:05:00				1		
224	2021-02-09	14:35:00	7					
225	2021-02-09	16:15:00				1		
226	2021-02-09	16:25:00						1
227	2021-02-09	17:10:00						0
228	2021-02-09	18:00:00		200				
229	2021-02-09	18:10:00				1		
230	2021-02-09	18:40:00					1	
231	2021-02-09	18:40:00				1		
232	2021-02-09	19:15:00				1		
233	2021-02-09	19:35:00	6					
234	2021-02-09	20:00:00						1
235	2021-02-09	20:00:00	34					
236	2021-02-09	20:00:00				1		
237	2021-02-09	20:00:00					1	
238	2021-02-10	05:55:00						0
239	2021-02-10	06:05:00	15					
240	2021-02-10	06:30:00				1		
241	2021-02-10	08:08:00						1
242	2021-02-10	08:55:00						0
243	2021-02-10	10:00:00	7					
244	2021-02-10	10:50:00						1
245	2021-02-10	11:55:00						0
246	2021-02-10	12:35:00				1		
247	2021-02-10	13:55:00	8					
248	2021-02-10	14:30:00				1		
249	2021-02-10	14:38:00						1
250	2021-02-10	15:56:00						0
251	2021-02-10	17:40:00						1
252	2021-02-10	18:05:00						0
253	2021-02-10	18:10:00		200				
254	2021-02-10	19:40:00				1		
255	2021-02-10	19:50:00	6					
256	2021-02-10	20:20:00						1
257	2021-02-10	20:20:00	35					
258	2021-02-10	20:20:00				1		
259	2021-02-10	20:20:00					1	
260	2021-02-11	06:00:00						0
261	2021-02-11	06:00:00	11					
262	2021-02-11	06:10:00				1		
263	2021-02-11	07:55:00						1
264	2021-02-11	08:40:00						0
265	2021-02-11	10:05:00	10					
266	2021-02-11	10:15:00				1		
267	2021-02-11	11:00:00						1
268	2021-02-11	13:10:00						0
269	2021-02-11	13:50:00				1		
270	2021-02-11	14:05:00	7					
271	2021-02-11	14:45:00						1
272	2021-02-11	16:30:00						0
273	2021-02-11	17:00:00				1		
274	2021-02-11	18:00:00		200				
275	2021-02-11	19:15:00				1		
276	2021-02-11	19:25:00	6					
277	2021-02-11	19:45:00						1
278	2021-02-11	19:45:00	34					
279	2021-02-11	19:45:00				1		
280	2021-02-11	19:45:00					1	
281	2021-02-12	06:00:00						0
282	2021-02-12	06:05:00	14					
283	2021-02-12	06:30:00				1		
284	2021-02-12	08:00:00				1		
285	2021-02-12	08:09:00						1
286	2021-02-12	09:00:00						0
287	2021-02-12	09:25:00					1	
288	2021-02-12	09:25:00				1		
289	2021-02-12	10:05:00	8					
290	2021-02-12	11:00:00				1		
291	2021-02-12	11:55:00						1
292	2021-02-12	12:20:00						0
293	2021-02-12	13:30:00						1
294	2021-02-12	14:00:00						0
295	2021-02-12	14:15:00	8					
296	2021-02-12	14:30:00				1		
297	2021-02-12	17:00:00				1		
298	2021-02-12	17:00:00					1	
299	2021-02-12	17:14:00						1
300	2021-02-12	17:54:00						0
301	2021-02-12	18:00:00		200				
302	2021-02-12	19:15:00				1		
303	2021-02-12	19:25:00	8					
304	2021-02-12	19:40:00						1
305	2021-02-12	19:40:00	38					
306	2021-02-12	19:40:00				1		
307	2021-02-12	19:40:00					1	
308	2021-02-13	04:45:00						0
309	2021-02-13	06:00:00	12					
310	2021-02-13	06:15:00				1		
311	2021-02-13	07:30:00						1
312	2021-02-13	08:15:00						0
313	2021-02-13	08:35:00				1		
314	2021-02-13	09:35:00		200				
315	2021-02-13	09:55:00						1
316	2021-02-13	11:00:00						0
317	2021-02-13	11:15:00				1		
318	2021-02-13	12:50:00						1
319	2021-02-13	12:50:00				1		
320	2021-02-13	13:25:00						0
321	2021-02-13	14:10:00	6					
322	2021-02-13	14:15:00				1		
323	2021-02-13	15:25:00						1
324	2021-02-13	16:05:00						0
325	2021-02-13	16:30:00				1		
326	2021-02-13	16:45:00						1
327	2021-02-13	16:50:00						0
328	2021-02-13	17:00:00				1		
329	2021-02-13	18:05:00		200				
330	2021-02-13	18:20:00				1		
331	2021-02-13	19:35:00				1		
332	2021-02-13	19:35:00	6					
333	2021-02-13	19:55:00						1
334	2021-02-13	19:55:00	23					
335	2021-02-13	19:55:00				1		
336	2021-02-13	19:55:00					1	
337	2021-02-14	05:35:00						0
338	2021-02-14	05:40:00						1
339	2021-02-14	05:55:00						0
340	2021-02-14	06:00:00	12					
341	2021-02-14	06:15:00				1		
342	2021-02-14	08:10:00						1
343	2021-02-14	09:35:00						0
344	2021-02-14	09:45:00				1		
345	2021-02-14	10:10:00	7					
346	2021-02-14	11:30:00						1
347	2021-02-14	12:55:00						0
348	2021-02-14	14:15:00	11					
349	2021-02-14	15:35:00						1
350	2021-02-14	16:15:00				1		
351	2021-02-14	16:15:00						0
352	2021-02-14	17:55:00				1		
353	2021-02-14	18:00:00		200				
354	2021-02-14	19:15:00				1		
355	2021-02-14	19:30:00	6					
356	2021-02-14	19:45:00						1
357	2021-02-14	19:45:00	35					
358	2021-02-14	19:45:00				1		
359	2021-02-14	19:45:00					1	
360	2021-02-15	01:10:00						0
361	2021-02-15	01:10:00				1		
362	2021-02-15	02:45:00						1
363	2021-02-15	05:20:00						0
364	2021-02-15	06:00:00	15					
365	2021-02-15	06:30:00				1		
366	2021-02-15	08:10:00						1
367	2021-02-15	08:45:00						0
368	2021-02-15	10:00:00	6					
369	2021-02-15	10:50:00				1		
370	2021-02-15	11:24:00						1
371	2021-02-15	13:40:00						0
372	2021-02-15	14:10:00	5					
373	2021-02-15	14:25:00				1		
374	2021-02-15	15:00:00					1	
375	2021-02-15	15:42:00						1
376	2021-02-15	16:25:00						0
377	2021-02-15	16:55:00				1		
378	2021-02-15	18:00:00		200				
379	2021-02-15	18:25:00				1		
380	2021-02-15	19:15:00				1		
381	2021-02-15	19:35:00	6					
382	2021-02-15	19:45:00						1
383	2021-02-15	19:45:00	30					
384	2021-02-15	19:45:00				1		
385	2021-02-15	19:45:00					1	
386	2021-02-16	05:50:00						0
387	2021-02-16	05:55:00	15					
388	2021-02-16	07:50:00				1		
389	2021-02-16	07:55:00						1
390	2021-02-16	08:35:00						0
391	2021-02-16	10:05:00	5					
392	2021-02-16	10:45:00				1		
393	2021-02-16	10:55:00						1
394	2021-02-16	13:00:00						0
395	2021-02-16	13:05:00				1		
396	2021-02-16	14:10:00	4					
397	2021-02-16	14:30:00				1		
398	2021-02-16	15:00:00						1
399	2021-02-16	15:20:00						0
400	2021-02-16	16:55:00				1		
401	2021-02-16	16:55:00						1
402	2021-02-16	17:30:00						0
403	2021-02-16	17:55:00		200				
404	2021-02-16	19:35:00				1		
405	2021-02-16	19:50:00	5					
406	2021-02-16	20:05:00						1
407	2021-02-16	20:05:00	31					
408	2021-02-16	20:05:00				1		
409	2021-02-16	20:05:00					1	
410	2021-02-17	03:04:00						0
411	2021-02-17	04:00:00						1
412	2021-02-17	05:20:00						0
413	2021-02-17	05:30:00						1
414	2021-02-17	07:25:00						0
415	2021-02-17	07:25:00	8					
416	2021-02-17	07:35:00				1		
417	2021-02-17	08:40:00				1		
418	2021-02-17	10:05:00	7					
419	2021-02-17	10:10:00				1		
420	2021-02-17	10:14:00						1
421	2021-02-17	12:00:00						0
422	2021-02-17	13:45:00				1		
423	2021-02-17	14:15:00	5					
424	2021-02-17	14:25:00						1
425	2021-02-17	15:50:00						0
426	2021-02-17	16:05:00				1		
427	2021-02-17	16:55:00				1		
428	2021-02-17	17:05:00						1
429	2021-02-17	17:10:00						0
430	2021-02-17	18:00:00		200				
431	2021-02-17	19:15:00				1		
432	2021-02-17	19:30:00	3					
433	2021-02-17	19:40:00						1
434	2021-02-17	19:40:00	24					
435	2021-02-17	19:40:00				1		
436	2021-02-17	19:40:00					1	
437	2021-02-18	06:00:00						0
438	2021-02-18	06:00:00	11					
439	2021-02-18	06:15:00				1		
440	2021-02-18	08:15:00						1
441	2021-02-18	08:15:00				1		
442	2021-02-18	09:40:00						0
443	2021-02-18	09:55:00				1		
444	2021-02-18	10:15:00	6					
445	2021-02-18	11:18:00						1
446	2021-02-18	12:05:00						0
447	2021-02-18	12:15:00				1		
448	2021-02-18	14:10:00	6					
449	2021-02-18	14:45:00					1	
450	2021-02-18	15:05:00						1
451	2021-02-18	15:35:00						0
452	2021-02-18	15:40:00						1
453	2021-02-18	15:55:00						0
454	2021-02-18	15:57:00						1
455	2021-02-18	16:55:00						0
456	2021-02-18	17:00:00				1		
457	2021-02-18	18:00:00		200				
458	2021-02-18	18:15:00				1		
459	2021-02-18	19:30:00				1		
460	2021-02-18	19:35:00	4					
461	2021-02-18	19:55:00						1
462	2021-02-18	19:55:00	28					
463	2021-02-18	19:55:00				1		
464	2021-02-18	19:55:00					1	
465	2021-02-19	05:55:00						0
466	2021-02-19	06:00:00	11					
467	2021-02-19	06:15:00				1		
468	2021-02-19	08:00:00				1		
469	2021-02-19	08:10:00						1
470	2021-02-19	09:20:00						0
471	2021-02-19	09:20:00				1		
472	2021-02-19	10:10:00	8					
473	2021-02-19	11:20:00						1
474	2021-02-19	12:53:00						0
475	2021-02-19	14:05:00	4					
476	2021-02-19	14:30:00				1		
477	2021-02-19	14:55:00						1
478	2021-02-19	15:35:00						0
479	2021-02-19	16:30:00				1		
480	2021-02-19	18:00:00		200				
481	2021-02-19	18:25:00					1	
482	2021-02-19	18:55:00				1		
483	2021-02-19	19:45:00				1		
484	2021-02-19	19:55:00	4					
485	2021-02-19	20:00:00						1
486	2021-02-19	21:18:00						0
487	2021-02-19	21:25:00						1
488	2021-02-19	21:25:00	28					
489	2021-02-19	21:25:00				1		
490	2021-02-19	21:25:00					1	
491	2021-02-20	05:45:00	10					
492	2021-02-20	05:50:00						0
493	2021-02-20	07:55:00				1		
494	2021-02-20	08:05:00						1
495	2021-02-20	09:00:00						0
496	2021-02-20	09:30:00				1		
497	2021-02-20	10:10:00	10					
498	2021-02-20	11:23:00						1
499	2021-02-20	12:00:00						0
500	2021-02-20	12:03:00						1
501	2021-02-20	12:53:00						0
502	2021-02-20	13:30:00				1		
503	2021-02-20	14:15:00	5					
504	2021-02-20	15:00:00						1
505	2021-02-20	16:10:00						0
506	2021-02-20	18:00:00		200				
507	2021-02-20	18:20:00				1		
508	2021-02-20	19:15:00				1		
509	2021-02-20	19:30:00	4					
510	2021-02-20	19:45:00						1
511	2021-02-20	22:00:00						0
512	2021-02-20	22:03:00						1
513	2021-02-20	22:25:00						0
514	2021-02-20	22:35:00						1
515	2021-02-20	22:35:00	29					
516	2021-02-20	22:35:00				1		
517	2021-02-20	22:35:00					1	
518	2021-02-21	05:40:00						0
519	2021-02-21	06:05:00	7					
520	2021-02-21	06:15:00				1		
521	2021-02-21	08:25:00				1		
522	2021-02-21	08:35:00						1
523	2021-02-21	08:45:00						0
524	2021-02-21	09:05:00						1
525	2021-02-21	09:25:00						0
526	2021-02-21	10:00:00	8					
527	2021-02-21	10:45:00				1		
528	2021-02-21	10:57:00						1
529	2021-02-21	12:59:00						0
530	2021-02-21	13:50:00	8					
531	2021-02-21	14:45:00				1		
532	2021-02-21	16:45:00				1		
533	2021-02-21	16:50:00						1
534	2021-02-21	17:25:00						0
535	2021-02-21	18:10:00		200				
536	2021-02-21	19:30:00				1		
537	2021-02-21	19:35:00	5					
538	2021-02-21	19:47:00						1
539	2021-02-21	19:47:00	29					
540	2021-02-21	19:47:00				1		
541	2021-02-21	19:47:00					1	
542	2021-02-22	05:45:00						0
543	2021-02-22	05:50:00						1
544	2021-02-22	05:55:00						0
545	2021-02-22	06:00:00	18					
546	2021-02-22	06:20:00				1		
547	2021-02-22	08:00:00						1
548	2021-02-22	08:50:00						0
549	2021-02-22	09:10:00					1	
550	2021-02-22	10:05:00	7					
551	2021-02-22	11:10:00						1
552	2021-02-22	12:00:00						0
553	2021-02-22	12:10:00				1		
554	2021-02-22	13:55:00	5					
555	2021-02-22	14:02:00						1
556	2021-02-22	14:40:00						0
557	2021-02-22	14:45:00						1
558	2021-02-22	14:55:00						0
559	2021-02-22	15:00:00						1
560	2021-02-22	16:05:00						0
561	2021-02-22	16:10:00				1		
562	2021-02-22	18:00:00		200				
563	2021-02-22	18:20:00				1		
564	2021-02-22	19:30:00				1		
565	2021-02-22	19:35:00	6					
566	2021-02-22	19:45:00						1
567	2021-02-22	20:14:00						0
568	2021-02-22	20:15:00						1
569	2021-02-22	20:30:00						0
570	2021-02-22	20:35:00						1
571	2021-02-22	20:35:00	35					
572	2021-02-22	20:35:00				1		
573	2021-02-22	20:35:00					1	
574	2021-02-23	05:35:00						0
575	2021-02-23	05:45:00						1
576	2021-02-23	05:55:00						0
577	2021-02-23	06:00:00	16					
578	2021-02-23	06:15:00				1		
579	2021-02-23	08:00:00						1
580	2021-02-23	09:20:00						0
581	2021-02-23	10:05:00	6					
582	2021-02-23	10:09:00				1		
583	2021-02-23	13:25:00						1
584	2021-02-23	13:55:00						0
585	2021-02-23	14:40:00	8					
586	2021-02-23	15:00:00				1		
587	2021-02-23	15:20:00						1
588	2021-02-23	17:30:00						0
589	2021-02-23	18:00:00		200				
590	2021-02-23	19:35:00				1		
591	2021-02-23	19:45:00	10					
592	2021-02-23	20:00:00						1
593	2021-02-23	20:00:00	39					
594	2021-02-23	20:00:00				1		
595	2021-02-23	20:00:00					1	
596	2021-02-24	05:55:00						0
597	2021-02-24	06:10:00				1		
598	2021-02-24	06:10:00	10					
599	2021-02-24	08:05:00						1
600	2021-02-24	08:25:00						0
601	2021-02-24	08:40:00						1
602	2021-02-24	09:15:00						0
603	2021-02-24	10:05:00	8					
604	2021-02-24	10:50:00				1		
605	2021-02-24	10:57:00						1
606	2021-02-24	12:25:00						0
607	2021-02-24	12:35:00				1		
608	2021-02-24	13:05:00				1		
609	2021-02-24	13:30:00						1
610	2021-02-24	13:40:00						0
611	2021-02-24	14:00:00	6					
612	2021-02-24	15:20:00				1		
613	2021-02-24	15:30:00						1
614	2021-02-24	16:50:00				1		
615	2021-02-24	16:50:00						0
616	2021-02-24	17:55:00		200				
617	2021-02-24	19:25:00				1		
618	2021-02-24	19:40:00	6					
619	2021-02-24	19:55:00						1
620	2021-02-24	19:55:00	30					
621	2021-02-24	19:55:00				1		
622	2021-02-24	19:55:00					1	
623	2021-02-25	06:00:00	18					
624	2021-02-25	06:00:00						0
625	2021-02-25	06:25:00				1		
626	2021-02-25	08:04:00						1
627	2021-02-25	08:50:00						0
628	2021-02-25	10:25:00	9					
629	2021-02-25	10:45:00				1		
630	2021-02-25	10:55:00						1
631	2021-02-25	11:40:00						0
632	2021-02-25	13:05:00						1
633	2021-02-25	13:40:00						0
634	2021-02-25	14:25:00		200				
635	2021-02-25	15:10:00						1
636	2021-02-25	15:45:00						0
637	2021-02-25	17:30:00				1		
638	2021-02-25	18:40:00		200				
639	2021-02-25	18:55:00				1		
640	2021-02-25	19:40:00	7					
641	2021-02-25	19:54:00						1
642	2021-02-25	20:30:00						0
643	2021-02-25	20:40:00						1
644	2021-02-25	20:45:00						0
645	2021-02-25	20:55:00						1
646	2021-02-25	21:00:00						0
647	2021-02-25	21:15:00						1
648	2021-02-25	23:20:00						0
649	2021-02-25	23:30:00						1
650	2021-02-25	23:30:00	35					
651	2021-02-25	23:30:00				1		
652	2021-02-25	23:30:00					1	
653	2021-02-26	04:30:00						0
654	2021-02-26	06:00:00	14					
655	2021-02-26	06:20:00				1		
656	2021-02-26	06:20:00					1	
657	2021-02-26	07:20:00				1		
658	2021-02-26	07:25:00						1
659	2021-02-26	08:25:00						0
660	2021-02-26	08:45:00					1	
661	2021-02-26	08:45:00				1		
662	2021-02-26	10:05:00	4					
663	2021-02-26	10:15:00						1
664	2021-02-26	10:55:00						0
665	2021-02-26	11:45:00				1		
666	2021-02-26	12:20:00						1
667	2021-02-26	13:00:00						0
668	2021-02-26	13:05:00				1		
669	2021-02-26	14:00:00	6					
670	2021-02-26	14:20:00				1		
671	2021-02-26	15:42:00						1
672	2021-02-26	16:15:00						0
673	2021-02-26	16:25:00				1		
674	2021-02-26	18:00:00		200				
675	2021-02-26	19:20:00				1		
676	2021-02-26	19:30:00	6					
677	2021-02-26	19:45:00						1
678	2021-02-26	19:55:00						0
679	2021-02-26	20:20:00						1
680	2021-02-26	20:22:00						0
681	2021-02-26	20:25:00						1
682	2021-02-26	20:25:00	29					
683	2021-02-26	20:25:00				1		
684	2021-02-26	20:25:00					1	
685	2021-02-27	05:35:00						0
686	2021-02-27	06:05:00	12					
687	2021-02-27	06:30:00				1		
688	2021-02-27	07:50:00						1
689	2021-02-27	08:35:00						0
690	2021-02-27	09:50:00	7					
691	2021-02-27	10:45:00						1
692	2021-02-27	11:40:00						0
693	2021-02-27	13:30:00	8					
694	2021-02-27	14:25:00						1
695	2021-02-27	14:50:00						0
696	2021-02-27	17:30:00				1		
697	2021-02-27	17:49:00		220				
698	2021-02-27	17:55:00						1
699	2021-02-27	18:20:00						0
700	2021-02-27	19:30:00				1		
701	2021-02-27	20:05:00	5					
702	2021-02-27	20:40:00						1
703	2021-02-27	20:40:00	33					
704	2021-02-27	20:40:00				1		
705	2021-02-27	20:40:00					1	
706	2021-02-28	05:35:00						0
707	2021-02-28	05:45:00						1
708	2021-02-28	05:50:00						0
709	2021-02-28	06:00:00				1		
710	2021-02-28	06:05:00	10					
711	2021-02-28	07:54:00						1
712	2021-02-28	08:25:00						0
713	2021-02-28	10:15:00	6					
714	2021-02-28	10:35:00				1		
715	2021-02-28	10:50:00						1
716	2021-02-28	11:55:00						0
717	2021-02-28	12:10:00				1		
718	2021-02-28	14:10:00				1		
719	2021-02-28	14:20:00	5					
720	2021-02-28	15:40:00						1
721	2021-02-28	16:15:00						0
722	2021-02-28	16:40:00				1		
723	2021-02-28	17:40:00	3					
724	2021-02-28	18:05:00				1		
725	2021-02-28	19:25:00		220				
726	2021-02-28	19:39:00						1
727	2021-02-28	20:15:00						0
728	2021-02-28	20:20:00						1
729	2021-02-28	21:04:00						0
730	2021-02-28	21:08:00						1
731	2021-02-28	21:08:00	24					
732	2021-02-28	21:08:00				1		
733	2021-02-28	21:08:00					1	
