	date	time	mothermilk	milk	expressedmilk	small	big	sleep
83	2020-07-05	20:40:00			10			
84	2020-07-05	21:15:00	10					
85	2020-07-05	21:45:00	10					
86	2020-07-05	22:00:00	10					
87	2020-07-05	23:00:00	10					
88	2020-07-05	23:00:00				1		
89	2020-07-05	23:20:00	10					
90	2020-07-05	23:20:00	165					
91	2020-07-05	23:20:00				1		
92	2020-07-05	23:20:00					1	
93	2020-07-06	00:00:00	10					
94	2020-07-06	00:00:00		40				
95	2020-07-06	00:00:00			10			
96	2020-07-06	02:35:00	10					
97	2020-07-06	02:35:00		40				
98	2020-07-06	02:35:00				1		
99	2020-07-06	02:35:00			10			
100	2020-07-06	06:25:00	10					
101	2020-07-06	06:25:00			10			
102	2020-07-06	06:40:00		40				
103	2020-07-06	06:40:00				1		
104	2020-07-06	06:40:00					1	
105	2020-07-06	06:40:00			5			
106	2020-07-06	09:00:00		40				
107	2020-07-06	09:00:00				1		
108	2020-07-06	09:00:00	10					
109	2020-07-06	09:00:00			15			
110	2020-07-06	12:30:00	10					
111	2020-07-06	12:30:00		40				
112	2020-07-06	12:30:00				1		
113	2020-07-06	12:30:00					1	
114	2020-07-06	12:30:00			10			
115	2020-07-06	14:40:00	10					
116	2020-07-06	14:40:00		40				
117	2020-07-06	14:40:00			10			
118	2020-07-06	17:50:00		40				
119	2020-07-06	17:50:00	10					
120	2020-07-06	17:50:00				1		
121	2020-07-06	17:50:00					1	
122	2020-07-06	20:45:00	10					
123	2020-07-06	20:45:00		40				
124	2020-07-06	20:45:00				1		
125	2020-07-06	20:45:00					1	
126	2020-07-06	20:45:00			20			
127	2020-07-06	21:15:00	5					
128	2020-07-06	21:15:00	85					
129	2020-07-06	21:15:00				1		
130	2020-07-06	21:15:00					1	
131	2020-07-07	00:00:00	10					
132	2020-07-07	00:00:00				1		
133	2020-07-07	00:00:00		50				
134	2020-07-07	00:00:00			10			
135	2020-07-07	00:50:00	10					
136	2020-07-07	00:50:00				1		
137	2020-07-07	02:50:00	10					
138	2020-07-07	02:50:00		50				
139	2020-07-07	02:50:00				1		
140	2020-07-07	02:50:00			10			
141	2020-07-07	05:50:00	10					
142	2020-07-07	05:50:00		40				
143	2020-07-07	05:50:00			20			
144	2020-07-07	09:45:00	10					
145	2020-07-07	09:45:00				1		
146	2020-07-07	10:20:00	10					
147	2020-07-07	10:20:00		60				
148	2020-07-07	10:20:00			30			
149	2020-07-07	14:50:00	10					
150	2020-07-07	15:00:00				1		
151	2020-07-07	15:00:00					1	
152	2020-07-07	15:00:00			30			
153	2020-07-07	16:10:00	10					
154	2020-07-07	16:40:00			15			
155	2020-07-07	16:50:00		40				
156	2020-07-07	17:10:00	5					
157	2020-07-07	17:35:00	5					
158	2020-07-07	17:50:00	10					
159	2020-07-07	18:30:00	10					
160	2020-07-07	18:30:00				1		
161	2020-07-07	20:55:00	16					
162	2020-07-07	21:20:00		40				
163	2020-07-07	21:40:00				1		
164	2020-07-07	21:40:00					1	
165	2020-07-07	23:35:00	10					
166	2020-07-07	23:35:00	136					
167	2020-07-07	23:35:00				1		
168	2020-07-07	23:35:00					1	
169	2020-07-08	00:35:00	10					
170	2020-07-08	00:50:00		40				
171	2020-07-08	01:00:00	10					
172	2020-07-08	01:00:00				1		
173	2020-07-08	01:15:00	20					
174	2020-07-08	01:35:00	10					
175	2020-07-08	02:00:00	5					
176	2020-07-08	05:00:00	14					
177	2020-07-08	05:40:00			30			
178	2020-07-08	05:50:00				1		
179	2020-07-08	05:50:00	6					
180	2020-07-08	06:00:00		40				
181	2020-07-08	07:00:00					1	
182	2020-07-08	07:05:00	4					
183	2020-07-08	07:30:00	8					
184	2020-07-08	09:15:00	10					
185	2020-07-08	09:15:00				1		
186	2020-07-08	09:40:00	8					
187	2020-07-08	10:15:00	9					
188	2020-07-08	10:35:00		40				
189	2020-07-08	14:50:00	6					
190	2020-07-08	15:00:00				1		
191	2020-07-08	15:40:00	10					
192	2020-07-08	16:00:00			40			
193	2020-07-08	16:35:00	9					
194	2020-07-08	16:45:00						1
195	2020-07-08	18:45:00						0
196	2020-07-08	18:45:00	10					
197	2020-07-08	19:15:00		40				
198	2020-07-08	19:30:00				1		
199	2020-07-08	19:55:00			30			
200	2020-07-08	20:25:00	13					
201	2020-07-08	20:40:00						1
202	2020-07-08	20:50:00						0
203	2020-07-08	20:50:00	4					
204	2020-07-08	20:55:00						1
205	2020-07-08	22:35:00						0
206	2020-07-08	22:35:00	8					
207	2020-07-08	22:45:00						1
208	2020-07-08	22:45:00	175					
209	2020-07-08	22:45:00				1		
210	2020-07-08	22:45:00					1	
211	2020-07-09	01:35:00						0
212	2020-07-09	01:35:00	12					
213	2020-07-09	01:50:00				1		
214	2020-07-09	02:00:00			40			
215	2020-07-09	02:05:00	9					
216	2020-07-09	02:15:00						1
217	2020-07-09	02:20:00						0
218	2020-07-09	02:25:00	8					
219	2020-07-09	02:35:00						1
220	2020-07-09	03:40:00						0
221	2020-07-09	03:45:00	11					
222	2020-07-09	03:55:00						1
223	2020-07-09	04:10:00						0
224	2020-07-09	04:15:00						1
225	2020-07-09	04:20:00					1	
226	2020-07-09	04:25:00						0
227	2020-07-09	04:35:00		40				
228	2020-07-09	04:45:00						1
229	2020-07-09	08:35:00				1		
230	2020-07-09	08:35:00						0
231	2020-07-09	08:45:00	13					
232	2020-07-09	09:20:00			40			
233	2020-07-09	09:35:00	11					
234	2020-07-09	10:55:00	13					
235	2020-07-09	11:20:00				1		
236	2020-07-09	11:20:00	7					
237	2020-07-09	11:30:00		40				
238	2020-07-09	11:35:00						1
239	2020-07-09	14:20:00						0
240	2020-07-09	14:25:00	9					
241	2020-07-09	14:35:00				1		
242	2020-07-09	14:40:00						1
243	2020-07-09	17:25:00						0
244	2020-07-09	17:30:00	10					
245	2020-07-09	17:50:00	10					
246	2020-07-09	18:00:00						1
247	2020-07-09	18:15:00						0
248	2020-07-09	18:30:00				1		
249	2020-07-09	18:30:00			50			
250	2020-07-09	18:45:00						1
251	2020-07-09	21:15:00						0
252	2020-07-09	21:20:00				1		
253	2020-07-09	21:20:00					1	
254	2020-07-09	21:20:00	14					
255	2020-07-09	22:00:00		40				
256	2020-07-09	22:30:00	7					
257	2020-07-09	22:35:00						1
258	2020-07-09	22:45:00						0
259	2020-07-09	22:50:00	10					
260	2020-07-09	23:45:00	18					
261	2020-07-09	23:45:00	161					
262	2020-07-09	23:45:00				1		
263	2020-07-09	23:45:00					1	
264	2020-07-10	00:00:00						1
265	2020-07-10	01:40:00						0
266	2020-07-10	01:40:00	10					
267	2020-07-10	02:00:00				1		
268	2020-07-10	02:05:00		40				
269	2020-07-10	03:00:00	14					
270	2020-07-10	03:20:00						1
271	2020-07-10	03:30:00						0
272	2020-07-10	03:30:00	9					
273	2020-07-10	03:30:00				1		
274	2020-07-10	03:40:00						1
275	2020-07-10	06:35:00						0
276	2020-07-10	06:35:00				1		
277	2020-07-10	06:35:00	12					
278	2020-07-10	06:50:00						1
279	2020-07-10	07:25:00						0
280	2020-07-10	07:25:00	7					
281	2020-07-10	08:00:00			60			
282	2020-07-10	08:35:00	12					
283	2020-07-10	08:50:00						1
284	2020-07-10	10:00:00					1	
285	2020-07-10	10:00:00						0
286	2020-07-10	10:10:00	18					
287	2020-07-10	10:35:00				1		
288	2020-07-10	10:40:00						1
289	2020-07-10	13:00:00						0
290	2020-07-10	13:00:00				1		
291	2020-07-10	13:00:00	11					
292	2020-07-10	13:10:00						1
293	2020-07-10	16:00:00						0
294	2020-07-10	16:00:00	10					
295	2020-07-10	16:00:00				1		
296	2020-07-10	16:40:00			30			
297	2020-07-10	16:50:00		40				
298	2020-07-10	17:00:00						1
299	2020-07-10	20:10:00						0
300	2020-07-10	20:10:00	11					
301	2020-07-10	20:10:00				1		
302	2020-07-10	20:50:00		60				
303	2020-07-10	21:05:00						1
304	2020-07-10	23:55:00						0
305	2020-07-10	23:55:00	10					
306	2020-07-10	23:55:00	125					
307	2020-07-10	23:55:00				1		
308	2020-07-10	23:55:00					1	
309	2020-07-11	00:00:00				1		
310	2020-07-11	00:10:00			50			
311	2020-07-11	00:50:00				1		
312	2020-07-11	00:50:00					1	
313	2020-07-11	00:50:00	11					
314	2020-07-11	01:05:00	10					
315	2020-07-11	01:20:00						1
316	2020-07-11	04:30:00	14					
317	2020-07-11	04:30:00				1		
318	2020-07-11	04:30:00					1	
319	2020-07-11	04:30:00						0
320	2020-07-11	04:45:00						1
321	2020-07-11	05:30:00						0
322	2020-07-11	05:40:00		10				
323	2020-07-11	05:40:00			40			
324	2020-07-11	06:20:00	25					
325	2020-07-11	06:55:00		30				
326	2020-07-11	07:10:00				1		
327	2020-07-11	07:50:00	8					
328	2020-07-11	08:00:00						1
329	2020-07-11	11:55:00						0
330	2020-07-11	11:55:00	13					
331	2020-07-11	12:20:00				1		
332	2020-07-11	12:20:00					1	
333	2020-07-11	12:20:00	10					
334	2020-07-11	12:50:00			50			
335	2020-07-11	13:15:00				1		
336	2020-07-11	13:25:00	11					
337	2020-07-11	13:40:00						1
338	2020-07-11	16:55:00						0
339	2020-07-11	16:55:00				1		
340	2020-07-11	16:55:00	12					
341	2020-07-11	17:10:00						1
342	2020-07-11	18:25:00						0
343	2020-07-11	18:25:00	14					
344	2020-07-11	18:50:00	9					
345	2020-07-11	19:00:00	5					
346	2020-07-11	19:10:00	5					
347	2020-07-11	19:30:00		40				
348	2020-07-11	20:00:00				1		
349	2020-07-11	20:00:00					1	
350	2020-07-11	20:20:00	10					
351	2020-07-11	20:20:00						1
352	2020-07-11	21:50:00						0
353	2020-07-11	21:50:00	10					
354	2020-07-11	22:00:00		40				
355	2020-07-11	22:00:00						1
356	2020-07-11	22:00:00	165					
357	2020-07-11	22:00:00				1		
358	2020-07-11	22:00:00					1	
359	2020-07-11	21:00:00					1	
360	2020-07-12	01:15:00						0
361	2020-07-12	01:15:00	13					
362	2020-07-12	01:15:00				1		
363	2020-07-12	01:50:00			50			
364	2020-07-12	02:00:00						1
365	2020-07-12	04:40:00						0
366	2020-07-12	04:45:00	16					
367	2020-07-12	04:45:00				1		
368	2020-07-12	05:00:00						1
369	2020-07-12	06:00:00						0
370	2020-07-12	06:00:00				1		
371	2020-07-12	06:05:00	13					
372	2020-07-12	06:30:00			60			
373	2020-07-12	06:45:00	7					
374	2020-07-12	07:10:00	8					
375	2020-07-12	07:20:00						1
376	2020-07-12	09:35:00						0
377	2020-07-12	09:35:00					1	
378	2020-07-12	09:35:00	9					
379	2020-07-12	10:35:00	10					
380	2020-07-12	10:45:00						1
381	2020-07-12	11:00:00						0
382	2020-07-12	11:10:00				1		
383	2020-07-12	11:30:00	10					
384	2020-07-12	12:00:00		40				
385	2020-07-12	12:00:00				1		
386	2020-07-12	12:05:00						1
387	2020-07-12	15:20:00						0
388	2020-07-12	15:25:00				1		
389	2020-07-12	15:25:00					1	
390	2020-07-12	15:25:00	10					
391	2020-07-12	16:00:00			50			
392	2020-07-12	16:00:00				1		
393	2020-07-12	16:20:00				1		
394	2020-07-12	16:20:00	7					
395	2020-07-12	16:30:00						1
396	2020-07-12	20:05:00						0
397	2020-07-12	20:05:00				1		
398	2020-07-12	20:05:00	11					
399	2020-07-12	20:20:00						1
400	2020-07-12	21:00:00		40				
401	2020-07-12	21:00:00						0
402	2020-07-12	21:00:00				1		
403	2020-07-12	21:25:00	9					
404	2020-07-12	21:35:00						1
405	2020-07-12	21:45:00						0
406	2020-07-12	21:45:00	7					
407	2020-07-12	21:55:00						1
408	2020-07-12	22:10:00						0
409	2020-07-12	22:10:00	8					
410	2020-07-12	22:15:00						1
411	2020-07-12	22:20:00	139					
412	2020-07-12	22:20:00				1		
413	2020-07-12	22:20:00					1	
414	2020-07-13	00:00:00						0
415	2020-07-13	00:00:00				1		
416	2020-07-13	00:05:00	10					
417	2020-07-13	00:25:00			60			
418	2020-07-13	00:35:00						1
419	2020-07-13	00:55:00	9					
420	2020-07-13	00:55:00						0
421	2020-07-13	01:10:00		40				
422	2020-07-13	01:30:00				1		
423	2020-07-13	01:40:00	8					
424	2020-07-13	01:50:00						1
425	2020-07-13	04:55:00						0
426	2020-07-13	04:55:00	17					
427	2020-07-13	05:15:00						1
428	2020-07-13	07:20:00						0
429	2020-07-13	07:20:00				1		
430	2020-07-13	07:20:00					1	
431	2020-07-13	07:20:00	16					
432	2020-07-13	07:55:00			20			
433	2020-07-13	07:55:00						1
434	2020-07-13	08:35:00						0
435	2020-07-13	08:35:00	12					
436	2020-07-13	09:00:00		50				
437	2020-07-13	09:05:00						1
438	2020-07-13	09:45:00		10				
439	2020-07-13	09:45:00					1	
440	2020-07-13	09:45:00						0
441	2020-07-13	09:50:00						1
442	2020-07-13	12:15:00						0
443	2020-07-13	12:15:00	10					
444	2020-07-13	12:15:00				1		
445	2020-07-13	12:25:00						1
446	2020-07-13	14:45:00				1		
447	2020-07-13	14:45:00						0
448	2020-07-13	14:45:00	12					
449	2020-07-13	15:20:00			60			
450	2020-07-13	15:40:00						1
451	2020-07-13	16:00:00						0
452	2020-07-13	16:40:00						1
453	2020-07-13	18:50:00					1	
454	2020-07-13	18:50:00						0
455	2020-07-13	18:50:00	15					
456	2020-07-13	19:15:00			50			
457	2020-07-13	19:15:00			5			
458	2020-07-13	20:20:00	10					
459	2020-07-13	20:25:00				1		
460	2020-07-13	20:40:00	6					
461	2020-07-13	21:05:00		40				
462	2020-07-13	21:10:00						1
463	2020-07-13	21:10:00	126					
464	2020-07-13	21:10:00				1		
465	2020-07-13	21:10:00					1	
466	2020-07-14	00:05:00				1		
467	2020-07-14	00:05:00						0
468	2020-07-14	00:10:00	10					
469	2020-07-14	00:35:00				1		
470	2020-07-14	00:35:00					1	
471	2020-07-14	00:35:00	4					
472	2020-07-14	01:20:00		60				
473	2020-07-14	01:30:00						1
474	2020-07-14	04:45:00	14					
475	2020-07-14	04:45:00				1		
476	2020-07-14	04:45:00						0
477	2020-07-14	05:10:00			80			
478	2020-07-14	05:15:00						1
479	2020-07-14	07:45:00						0
480	2020-07-14	07:45:00				1		
481	2020-07-14	07:45:00	13					
482	2020-07-14	08:00:00						1
483	2020-07-14	09:00:00						0
484	2020-07-14	09:05:00	20					
485	2020-07-14	09:25:00						1
486	2020-07-14	09:50:00				1		
487	2020-07-14	09:50:00						0
488	2020-07-14	10:05:00	9					
489	2020-07-14	10:15:00						1
490	2020-07-14	12:25:00						0
491	2020-07-14	12:25:00	15					
492	2020-07-14	12:45:00		50				
493	2020-07-14	12:50:00						1
494	2020-07-14	14:10:00						0
495	2020-07-14	14:15:00				1		
496	2020-07-14	14:15:00					1	
497	2020-07-14	14:20:00	17					
498	2020-07-14	15:05:00			30			
499	2020-07-14	15:05:00			5			
500	2020-07-14	15:40:00						1
501	2020-07-14	17:20:00						0
502	2020-07-14	17:30:00	15					
503	2020-07-14	17:45:00						1
504	2020-07-14	18:20:00						0
505	2020-07-14	18:20:00				1		
506	2020-07-14	18:25:00	10					
507	2020-07-14	18:50:00			40			
508	2020-07-14	19:00:00	7					
509	2020-07-14	19:10:00		40				
510	2020-07-14	19:15:00						1
511	2020-07-14	22:10:00						0
512	2020-07-14	22:10:00				1		
513	2020-07-14	22:10:00					1	
514	2020-07-14	22:15:00	12					
515	2020-07-14	23:00:00		60				
516	2020-07-14	23:00:00				1		
517	2020-07-14	23:05:00						1
518	2020-07-14	23:05:00	145					
519	2020-07-14	23:05:00				1		
520	2020-07-14	23:05:00					1	
521	2020-07-15	00:45:00						0
522	2020-07-15	00:45:00					1	
523	2020-07-15	00:50:00	14					
524	2020-07-15	01:10:00	7					
525	2020-07-15	01:30:00	15					
526	2020-07-15	01:40:00						1
527	2020-07-15	03:00:00						0
528	2020-07-15	03:00:00	14					
529	2020-07-15	03:15:00						1
530	2020-07-15	05:10:00						0
531	2020-07-15	05:10:00	10					
532	2020-07-15	05:10:00					1	
533	2020-07-15	05:20:00			80			
534	2020-07-15	05:20:00				1		
535	2020-07-15	06:05:00	12					
536	2020-07-15	06:25:00	16					
537	2020-07-15	06:50:00	11					
538	2020-07-15	07:20:00		40				
539	2020-07-15	07:30:00						1
540	2020-07-15	09:30:00						0
541	2020-07-15	09:30:00	13					
542	2020-07-15	09:45:00						1
543	2020-07-15	10:35:00						0
544	2020-07-15	10:40:00	11					
545	2020-07-15	10:50:00						1
546	2020-07-15	11:25:00						0
547	2020-07-15	11:25:00				1		
548	2020-07-15	11:45:00	4					
549	2020-07-15	12:00:00	5					
550	2020-07-15	12:05:00		40				
551	2020-07-15	12:10:00						1
552	2020-07-15	13:25:00						0
553	2020-07-15	13:30:00	10					
554	2020-07-15	13:50:00						1
555	2020-07-15	15:45:00						0
556	2020-07-15	15:45:00				1		
557	2020-07-15	15:45:00	14					
558	2020-07-15	16:00:00			30			
559	2020-07-15	16:35:00			20			
560	2020-07-15	16:35:00			5			
561	2020-07-15	16:35:00	12					
562	2020-07-15	16:40:00					1	
563	2020-07-15	17:10:00					1	
564	2020-07-15	17:15:00		60				
565	2020-07-15	17:25:00					1	
566	2020-07-15	18:15:00						1
567	2020-07-15	19:40:00						0
568	2020-07-15	19:40:00	11					
569	2020-07-15	19:50:00				1		
570	2020-07-15	19:55:00	8					
571	2020-07-15	20:00:00						1
572	2020-07-15	21:20:00						0
573	2020-07-15	21:20:00	14					
574	2020-07-15	21:30:00		60				
575	2020-07-15	21:40:00				1		
576	2020-07-15	21:40:00						1
577	2020-07-15	21:40:00	198					
578	2020-07-15	21:40:00				1		
579	2020-07-15	21:40:00					1	
580	2020-07-16	00:50:00						0
581	2020-07-16	00:50:00				1		
582	2020-07-16	00:50:00	19					
583	2020-07-16	01:30:00		60				
584	2020-07-16	02:20:00	10					
585	2020-07-16	02:50:00	5					
586	2020-07-16	02:55:00						1
587	2020-07-16	04:00:00						0
588	2020-07-16	04:05:00				1		
589	2020-07-16	04:05:00	18					
590	2020-07-16	04:30:00						1
591	2020-07-16	06:20:00						0
592	2020-07-16	06:20:00				1		
593	2020-07-16	06:20:00	18					
594	2020-07-16	06:40:00						1
595	2020-07-16	07:35:00						0
596	2020-07-16	07:35:00	9					
597	2020-07-16	07:50:00			90			
598	2020-07-16	09:30:00						1
599	2020-07-16	11:25:00						0
600	2020-07-16	11:25:00				1		
601	2020-07-16	11:25:00	8					
602	2020-07-16	11:55:00	14					
603	2020-07-16	12:10:00						1
604	2020-07-16	13:10:00						0
605	2020-07-16	13:10:00	3					
606	2020-07-16	13:15:00			80			
607	2020-07-16	13:25:00						1
608	2020-07-16	16:30:00						0
609	2020-07-16	16:30:00				1		
610	2020-07-16	16:30:00					1	
611	2020-07-16	16:30:00	14					
612	2020-07-16	17:00:00	7					
613	2020-07-16	17:10:00			80			
614	2020-07-16	17:20:00						1
615	2020-07-16	18:00:00						0
616	2020-07-16	18:15:00	14					
617	2020-07-16	18:30:00						1
618	2020-07-16	20:00:00						0
619	2020-07-16	20:00:00				1		
620	2020-07-16	20:10:00	10					
621	2020-07-16	20:30:00		30				
622	2020-07-16	20:40:00						1
623	2020-07-16	22:15:00						0
624	2020-07-16	22:15:00				1		
625	2020-07-16	22:15:00	10					
626	2020-07-16	22:40:00		60				
627	2020-07-16	22:50:00						1
628	2020-07-16	22:50:00	157					
629	2020-07-16	22:50:00				1		
630	2020-07-16	22:50:00					1	
631	2020-07-17	01:30:00						0
632	2020-07-17	01:30:00	17					
633	2020-07-17	02:10:00			80			
634	2020-07-17	02:20:00						1
635	2020-07-17	02:35:00						0
636	2020-07-17	03:10:00				1		
637	2020-07-17	03:15:00		40				
638	2020-07-17	03:40:00						1
639	2020-07-17	05:50:00						0
640	2020-07-17	05:50:00				1		
641	2020-07-17	05:50:00	15					
642	2020-07-17	06:05:00						1
643	2020-07-17	07:30:00						0
644	2020-07-17	07:30:00					1	
645	2020-07-17	07:30:00	10					
646	2020-07-17	07:40:00						1
647	2020-07-17	08:45:00						0
648	2020-07-17	09:00:00	12					
649	2020-07-17	09:15:00						1
650	2020-07-17	11:40:00						0
651	2020-07-17	11:40:00				1		
652	2020-07-17	11:40:00					1	
653	2020-07-17	11:45:00	16					
654	2020-07-17	12:05:00						1
655	2020-07-17	12:30:00			60			
656	2020-07-17	12:30:00						0
657	2020-07-17	12:40:00	14					
658	2020-07-17	13:10:00			50			
659	2020-07-17	13:10:00			5			
660	2020-07-17	13:40:00				1		
661	2020-07-17	14:40:00						1
662	2020-07-17	17:15:00						0
663	2020-07-17	17:15:00				1		
664	2020-07-17	17:15:00	17					
665	2020-07-17	17:40:00			60			
666	2020-07-17	17:50:00						1
667	2020-07-17	19:40:00						0
668	2020-07-17	20:00:00						1
669	2020-07-17	20:00:00				1		
670	2020-07-17	20:50:00						0
671	2020-07-17	20:50:00	9					
672	2020-07-17	21:10:00		60				
673	2020-07-17	21:40:00	8					
674	2020-07-17	21:50:00	12					
675	2020-07-17	22:05:00						1
676	2020-07-17	22:05:00	132					
677	2020-07-17	22:05:00				1		
678	2020-07-17	22:05:00					1	
679	2020-07-18	00:35:00						0
680	2020-07-18	00:35:00				1		
681	2020-07-18	00:35:00	21					
682	2020-07-18	01:10:00		80				
683	2020-07-18	01:10:00				1		
684	2020-07-18	01:20:00	5					
685	2020-07-18	01:40:00	13					
686	2020-07-18	02:10:00			80			
687	2020-07-18	02:10:00				1		
688	2020-07-18	02:30:00						1
689	2020-07-18	05:05:00						0
690	2020-07-18	05:05:00				1		
691	2020-07-18	05:05:00	19					
692	2020-07-18	05:30:00						1
693	2020-07-18	08:20:00						0
694	2020-07-18	08:20:00				1		
695	2020-07-18	08:20:00	17					
696	2020-07-18	08:40:00						1
697	2020-07-18	09:30:00						0
698	2020-07-18	09:35:00	18					
699	2020-07-18	09:55:00						1
700	2020-07-18	10:45:00						0
701	2020-07-18	10:50:00			80			
702	2020-07-18	11:40:00				1		
703	2020-07-18	11:45:00	16					
704	2020-07-18	12:15:00	5					
705	2020-07-18	12:20:00						1
706	2020-07-18	15:10:00						0
707	2020-07-18	15:15:00	8					
708	2020-07-18	15:30:00						1
709	2020-07-18	16:15:00						0
710	2020-07-18	16:20:00		50				
711	2020-07-18	16:30:00				1		
712	2020-07-18	16:30:00						1
713	2020-07-18	18:15:00						0
714	2020-07-18	18:30:00				1		
715	2020-07-18	18:30:00					1	
716	2020-07-18	18:40:00	17					
717	2020-07-18	19:30:00		50				
718	2020-07-18	20:30:00				1		
719	2020-07-18	20:55:00						1
720	2020-07-18	23:00:00						0
721	2020-07-18	23:00:00				1		
722	2020-07-18	23:00:00	9					
723	2020-07-18	23:25:00	9					
724	2020-07-18	23:55:00		50				
725	2020-07-18	23:55:00	158					
726	2020-07-18	23:55:00				1		
727	2020-07-18	23:55:00					1	
728	2020-07-19	00:00:00						1
729	2020-07-19	03:20:00						0
730	2020-07-19	03:20:00				1		
731	2020-07-19	03:20:00	15					
732	2020-07-19	04:00:00			100			
733	2020-07-19	05:00:00		60				
734	2020-07-19	05:10:00	10					
735	2020-07-19	05:30:00						1
736	2020-07-19	09:05:00						0
737	2020-07-19	09:05:00				1		
738	2020-07-19	09:05:00	15					
739	2020-07-19	10:20:00			80			
740	2020-07-19	11:00:00				1		
741	2020-07-19	11:00:00					1	
742	2020-07-19	11:20:00				1		
743	2020-07-19	11:20:00					1	
744	2020-07-19	11:20:00	11					
745	2020-07-19	12:00:00		50				
746	2020-07-19	12:30:00				1		
747	2020-07-19	13:10:00						1
748	2020-07-19	16:15:00						0
749	2020-07-19	16:15:00	12					
750	2020-07-19	16:30:00						1
751	2020-07-19	17:45:00				1		
752	2020-07-19	17:45:00						0
753	2020-07-19	17:50:00	8					
754	2020-07-19	18:30:00		60				
755	2020-07-19	18:30:00				1		
756	2020-07-19	18:50:00				1		
757	2020-07-19	19:15:00			40			
758	2020-07-19	19:15:00			5			
759	2020-07-19	19:20:00						1
760	2020-07-19	22:25:00				1		
761	2020-07-19	22:25:00						0
762	2020-07-19	22:25:00	15					
763	2020-07-19	22:50:00						1
764	2020-07-19	22:50:00	87					
765	2020-07-19	22:50:00				1		
766	2020-07-19	22:50:00					1	
767	2020-07-20	00:00:00						0
768	2020-07-20	00:05:00	8					
769	2020-07-20	00:10:00				1		
770	2020-07-20	00:15:00		50				
771	2020-07-20	01:00:00			50			
772	2020-07-20	01:10:00						1
773	2020-07-20	04:00:00						0
774	2020-07-20	04:05:00				1		
775	2020-07-20	04:05:00	11					
776	2020-07-20	04:40:00		60				
777	2020-07-20	04:55:00				1		
778	2020-07-20	04:55:00	3					
779	2020-07-20	05:00:00						1
780	2020-07-20	08:00:00						0
781	2020-07-20	08:00:00				1		
782	2020-07-20	08:00:00	10					
783	2020-07-20	08:45:00				1		
784	2020-07-20	08:50:00	10					
785	2020-07-20	09:20:00			90			
